"GEO_ID","NAME","B25085_001E","B25085_001EA","B25085_001M","B25085_001MA","B25085_002E","B25085_002EA","B25085_002M","B25085_002MA","B25085_003E","B25085_003M","B25085_003MA","B25085_003EA","B25085_004E","B25085_004M","B25085_004MA","B25085_004EA","B25085_005E","B25085_005M","B25085_005MA","B25085_005EA","B25085_006E","B25085_006EA","B25085_006M","B25085_006MA","B25085_007E","B25085_007EA","B25085_007M","B25085_007MA","B25085_008E","B25085_008M","B25085_008MA","B25085_008EA","B25085_009E","B25085_009M","B25085_009MA","B25085_009EA","B25085_010E","B25085_010M","B25085_010MA","B25085_010EA","B25085_011E","B25085_011EA","B25085_011M","B25085_011MA","B25085_012E","B25085_012EA","B25085_012M","B25085_012MA","B25085_013E","B25085_013EA","B25085_013M","B25085_013MA","B25085_014E","B25085_014M","B25085_014MA","B25085_014EA","B25085_015E","B25085_015M","B25085_015MA","B25085_015EA","B25085_016E","B25085_016M","B25085_016MA","B25085_016EA","B25085_017E","B25085_017EA","B25085_017M","B25085_017MA","B25085_018E","B25085_018EA","B25085_018M","B25085_018MA","B25085_019E","B25085_019M","B25085_019MA","B25085_019EA","B25085_020E","B25085_020M","B25085_020MA","B25085_020EA","B25085_021E","B25085_021EA","B25085_021M","B25085_021MA","B25085_022E","B25085_022EA","B25085_022M","B25085_022MA","B25085_023E","B25085_023EA","B25085_023M","B25085_023MA","B25085_024E","B25085_024EA","B25085_024M","B25085_024MA","B25085_025E","B25085_025EA","B25085_025M","B25085_025MA","B25085_026E","B25085_026M","B25085_026MA","B25085_026EA","B25085_027E","B25085_027M","B25085_027MA","B25085_027EA",
"0500000US45013","Beaufort County, South Carolina","1647","null","407","null","0","null","29","null","0","29","null","null","4","6","null","null","0","29","null","null","9","null","15","null","0","null","29","null","0","29","null","null","0","29","null","null","63","94","null","null","15","null","23","null","58","null","41","null","39","null","42","null","31","36","null","null","146","119","null","null","135","86","null","null","64","null","47","null","43","null","55","null","110","71","null","null","69","90","null","null","386","null","231","null","97","null","64","null","200","null","108","null","107","null","104","null","25","null","40","null","8","9","null","null","38","32","null","null",
"0500000US45015","Berkeley County, South Carolina","844","null","208","null","21","null","29","null","31","48","null","null","0","29","null","null","0","29","null","null","20","null","28","null","0","null","29","null","0","29","null","null","12","19","null","null","6","11","null","null","45","null","54","null","48","null","57","null","25","null","31","null","34","41","null","null","95","74","null","null","106","88","null","null","152","null","126","null","99","null","92","null","7","10","null","null","27","41","null","null","75","null","84","null","14","null","22","null","27","null","35","null","0","null","29","null","0","null","29","null","0","29","null","null","0","29","null","null",
"0500000US45017","Calhoun County, South Carolina","34","null","33","null","0","null","19","null","0","19","null","null","0","19","null","null","0","19","null","null","0","null","19","null","0","null","19","null","0","19","null","null","0","19","null","null","0","19","null","null","0","null","19","null","12","null","20","null","0","null","19","null","0","19","null","null","4","7","null","null","13","22","null","null","0","null","19","null","0","null","19","null","0","19","null","null","5","8","null","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","19","null","null","0","19","null","null",
"0500000US45019","Charleston County, South Carolina","3711","null","566","null","31","null","35","null","10","16","null","null","0","29","null","null","24","22","null","null","0","null","29","null","17","null","27","null","0","29","null","null","37","61","null","null","48","40","null","null","146","null","99","null","34","null","41","null","90","null","69","null","79","58","null","null","258","152","null","null","360","198","null","null","174","null","105","null","153","null","102","null","174","102","null","null","193","137","null","null","405","null","204","null","530","null","265","null","330","null","137","null","188","null","102","null","253","null","262","null","70","50","null","null","107","58","null","null",
"0500000US45021","Cherokee County, South Carolina","302","null","150","null","0","null","29","null","0","29","null","null","0","29","null","null","29","30","null","null","0","null","29","null","0","null","29","null","0","29","null","null","0","29","null","null","0","29","null","null","0","null","29","null","34","null","52","null","12","null","19","null","0","29","null","null","15","24","null","null","61","71","null","null","35","null","56","null","43","null","66","null","0","29","null","null","0","29","null","null","44","null","54","null","29","null","44","null","0","null","29","null","0","null","29","null","0","null","29","null","0","29","null","null","0","29","null","null",
"0500000US45023","Chester County, South Carolina","401","null","136","null","0","null","26","null","0","26","null","null","0","26","null","null","0","26","null","null","0","null","26","null","0","null","26","null","31","48","null","null","0","26","null","null","45","47","null","null","42","null","50","null","41","null","48","null","25","null","39","null","0","26","null","null","70","59","null","null","0","26","null","null","72","null","65","null","14","null","22","null","0","26","null","null","0","26","null","null","55","null","56","null","6","null","12","null","0","null","26","null","0","null","26","null","0","null","26","null","0","26","null","null","0","26","null","null",
"0500000US45025","Chesterfield County, South Carolina","401","null","160","null","39","null","39","null","0","26","null","null","37","58","null","null","0","26","null","null","0","null","26","null","0","null","26","null","0","26","null","null","0","26","null","null","8","12","null","null","18","null","29","null","28","null","34","null","84","null","85","null","0","26","null","null","0","26","null","null","0","26","null","null","65","null","75","null","45","null","74","null","62","59","null","null","0","26","null","null","15","null","25","null","0","null","26","null","0","null","26","null","0","null","26","null","0","null","26","null","0","26","null","null","0","26","null","null",
"0500000US45027","Clarendon County, South Carolina","262","null","113","null","0","null","26","null","0","26","null","null","0","26","null","null","0","26","null","null","0","null","26","null","21","null","31","null","0","26","null","null","15","19","null","null","0","26","null","null","0","null","26","null","0","null","26","null","29","null","45","null","0","26","null","null","30","36","null","null","20","31","null","null","26","null","43","null","59","null","57","null","50","54","null","null","0","26","null","null","12","null","20","null","0","null","26","null","0","null","26","null","0","null","26","null","0","null","26","null","0","26","null","null","0","26","null","null",
"0500000US45029","Colleton County, South Carolina","292","null","146","null","36","null","61","null","51","79","null","null","0","26","null","null","0","26","null","null","0","null","26","null","0","null","26","null","0","26","null","null","5","7","null","null","0","26","null","null","37","null","58","null","0","null","26","null","16","null","24","null","0","26","null","null","31","49","null","null","0","26","null","null","34","null","33","null","0","null","26","null","53","50","null","null","6","10","null","null","13","null","14","null","4","null","6","null","0","null","26","null","0","null","26","null","0","null","26","null","0","26","null","null","6","10","null","null",
"0500000US45031","Darlington County, South Carolina","579","null","166","null","36","null","57","null","0","29","null","null","21","33","null","null","25","37","null","null","69","null","66","null","0","null","29","null","0","29","null","null","0","29","null","null","0","29","null","null","0","null","29","null","62","null","61","null","152","null","100","null","0","29","null","null","106","80","null","null","0","29","null","null","90","null","74","null","0","null","29","null","0","29","null","null","18","29","null","null","0","null","29","null","0","null","29","null","0","null","29","null","0","null","29","null","0","null","29","null","0","29","null","null","0","29","null","null",
"0500000US45033","Dillon County, South Carolina","331","null","150","null","10","null","16","null","0","26","null","null","14","19","null","null","0","26","null","null","2","null","3","null","0","null","26","null","0","26","null","null","26","41","null","null","7","11","null","null","6","null","11","null","150","null","106","null","63","null","93","null","42","67","null","null","11","17","null","null","0","26","null","null","0","null","26","null","0","null","26","null","0","26","null","null","0","26","null","null","0","null","26","null","0","null","26","null","0","null","26","null","0","null","26","null","0","null","26","null","0","26","null","null","0","26","null","null",
