"GEO_ID","NAME","B25085_001E","B25085_001EA","B25085_001M","B25085_001MA","B25085_002E","B25085_002EA","B25085_002M","B25085_002MA","B25085_003E","B25085_003M","B25085_003MA","B25085_003EA","B25085_004E","B25085_004M","B25085_004MA","B25085_004EA","B25085_005E","B25085_005M","B25085_005MA","B25085_005EA","B25085_006E","B25085_006EA","B25085_006M","B25085_006MA","B25085_007E","B25085_007EA","B25085_007M","B25085_007MA","B25085_008E","B25085_008M","B25085_008MA","B25085_008EA","B25085_009E","B25085_009M","B25085_009MA","B25085_009EA","B25085_010E","B25085_010M","B25085_010MA","B25085_010EA","B25085_011E","B25085_011EA","B25085_011M","B25085_011MA","B25085_012E","B25085_012EA","B25085_012M","B25085_012MA","B25085_013E","B25085_013M","B25085_013MA","B25085_013EA","B25085_014E","B25085_014M","B25085_014MA","B25085_014EA","B25085_015E","B25085_015M","B25085_015MA","B25085_015EA","B25085_016E","B25085_016M","B25085_016MA","B25085_016EA","B25085_017E","B25085_017EA","B25085_017M","B25085_017MA","B25085_018E","B25085_018M","B25085_018MA","B25085_018EA","B25085_019E","B25085_019M","B25085_019MA","B25085_019EA","B25085_020E","B25085_020M","B25085_020MA","B25085_020EA","B25085_021E","B25085_021EA","B25085_021M","B25085_021MA","B25085_022E","B25085_022EA","B25085_022M","B25085_022MA","B25085_023E","B25085_023EA","B25085_023M","B25085_023MA","B25085_024E","B25085_024EA","B25085_024M","B25085_024MA","B25085_025E","B25085_025EA","B25085_025M","B25085_025MA","B25085_026E","B25085_026M","B25085_026MA","B25085_026EA","B25085_027E","B25085_027M","B25085_027MA","B25085_027EA",
"0500000US12115","Sarasota County, Florida","4194","null","577","null","0","null","31","null","0","31","null","null","0","31","null","null","37","61","null","null","28","null","44","null","0","null","31","null","0","31","null","null","33","49","null","null","0","31","null","null","82","null","75","null","90","null","77","null","265","200","null","null","159","115","null","null","351","192","null","null","335","153","null","null","373","null","206","null","107","82","null","null","409","144","null","null","336","180","null","null","382","null","177","null","156","null","119","null","655","null","230","null","180","null","98","null","80","null","64","null","40","45","null","null","96","73","null","null",
"0500000US12117","Seminole County, Florida","3444","null","600","null","33","null","53","null","0","31","null","null","29","46","null","null","0","31","null","null","37","null","61","null","50","null","58","null","0","31","null","null","82","89","null","null","402","205","null","null","20","null","28","null","111","null","80","null","131","107","null","null","155","99","null","null","312","171","null","null","302","189","null","null","387","null","167","null","132","87","null","null","413","184","null","null","209","145","null","null","329","null","188","null","168","null","122","null","94","null","79","null","19","null","28","null","0","null","31","null","29","46","null","null","0","31","null","null",
"0500000US12119","Sumter County, Florida","1893","null","499","null","0","null","31","null","0","31","null","null","0","31","null","null","80","60","null","null","41","null","48","null","0","null","31","null","64","60","null","null","25","38","null","null","43","41","null","null","18","null","29","null","104","null","92","null","68","63","null","null","30","38","null","null","84","114","null","null","115","101","null","null","0","null","31","null","285","203","null","null","258","162","null","null","79","91","null","null","380","null","259","null","148","null","206","null","7","null","11","null","41","null","66","null","23","null","22","null","0","31","null","null","0","31","null","null",
"0500000US12121","Suwannee County, Florida","393","null","165","null","0","null","28","null","0","28","null","null","0","28","null","null","0","28","null","null","0","null","28","null","0","null","28","null","0","28","null","null","0","28","null","null","0","28","null","null","0","null","28","null","0","null","28","null","46","70","null","null","0","28","null","null","49","79","null","null","137","122","null","null","0","null","28","null","43","68","null","null","0","28","null","null","47","75","null","null","0","null","28","null","0","null","28","null","0","null","28","null","56","null","80","null","15","null","24","null","0","28","null","null","0","28","null","null",
"0500000US12123","Taylor County, Florida","357","null","161","null","0","null","25","null","0","25","null","null","49","80","null","null","0","25","null","null","0","null","25","null","0","null","25","null","0","25","null","null","0","25","null","null","0","25","null","null","109","null","102","null","0","null","25","null","0","25","null","null","0","25","null","null","17","27","null","null","48","54","null","null","0","null","25","null","0","25","null","null","111","90","null","null","0","25","null","null","0","null","25","null","23","null","36","null","0","null","25","null","0","null","25","null","0","null","25","null","0","25","null","null","0","25","null","null",
"0500000US12125","Union County, Florida","12","null","16","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","12","16","null","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null",
"0500000US12127","Volusia County, Florida","5323","null","707","null","180","null","117","null","0","31","null","null","41","67","null","null","158","117","null","null","44","null","50","null","118","null","100","null","202","168","null","null","53","59","null","null","113","82","null","null","312","null","161","null","255","null","130","null","360","153","null","null","60","46","null","null","362","132","null","null","499","238","null","null","693","null","241","null","136","109","null","null","665","254","null","null","423","201","null","null","291","null","154","null","66","null","78","null","125","null","101","null","167","null","90","null","0","null","31","null","0","31","null","null","0","31","null","null",
"0500000US12129","Wakulla County, Florida","330","null","167","null","41","null","67","null","0","28","null","null","0","28","null","null","0","28","null","null","0","null","28","null","1","null","4","null","0","28","null","null","0","28","null","null","0","28","null","null","0","null","28","null","44","null","67","null","4","8","null","null","0","28","null","null","0","28","null","null","223","159","null","null","17","null","27","null","0","28","null","null","0","28","null","null","0","28","null","null","0","null","28","null","0","null","28","null","0","null","28","null","0","null","28","null","0","null","28","null","0","28","null","null","0","28","null","null",
"0500000US12131","Walton County, Florida","504","null","188","null","0","null","31","null","0","31","null","null","53","74","null","null","30","47","null","null","0","null","31","null","65","null","95","null","0","31","null","null","18","28","null","null","0","31","null","null","0","null","31","null","71","null","85","null","0","31","null","null","0","31","null","null","0","31","null","null","4","6","null","null","0","null","31","null","0","31","null","null","48","78","null","null","18","20","null","null","59","null","57","null","43","null","50","null","43","null","50","null","29","null","45","null","0","null","31","null","0","31","null","null","23","38","null","null",
"0500000US12133","Washington County, Florida","182","null","93","null","0","null","25","null","0","25","null","null","26","44","null","null","6","9","null","null","0","null","25","null","0","null","25","null","30","47","null","null","0","25","null","null","27","25","null","null","0","null","25","null","26","null","41","null","0","25","null","null","0","25","null","null","0","25","null","null","0","25","null","null","0","null","25","null","22","36","null","null","0","25","null","null","0","25","null","null","45","null","50","null","0","null","25","null","0","null","25","null","0","null","25","null","0","null","25","null","0","25","null","null","0","25","null","null",
"0500000US13001","Appling County, Georgia","24","null","37","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","24","37","null","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null",
"0500000US13003","Atkinson County, Georgia","49","null","43","null","16","null","18","null","0","19","null","null","0","19","null","null","0","19","null","null","0","null","19","null","0","null","19","null","0","19","null","null","0","19","null","null","0","19","null","null","0","null","19","null","0","null","19","null","0","19","null","null","0","19","null","null","0","19","null","null","0","19","null","null","23","null","35","null","0","19","null","null","0","19","null","null","0","19","null","null","0","null","19","null","0","null","19","null","0","null","19","null","10","null","15","null","0","null","19","null","0","19","null","null","0","19","null","null",
"0500000US13005","Bacon County, Georgia","28","null","35","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","10","null","18","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","18","29","null","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null",
"0500000US13007","Baker County, Georgia","50","null","62","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","40","61","null","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","10","null","15","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null",
"0500000US13009","Baldwin County, Georgia","185","null","115","null","0","null","28","null","0","28","null","null","30","48","null","null","0","28","null","null","0","null","28","null","9","null","13","null","0","28","null","null","0","28","null","null","0","28","null","null","0","null","28","null","31","null","50","null","0","28","null","null","0","28","null","null","8","12","null","null","30","48","null","null","40","null","65","null","0","28","null","null","0","28","null","null","0","28","null","null","37","null","58","null","0","null","28","null","0","null","28","null","0","null","28","null","0","null","28","null","0","28","null","null","0","28","null","null",
"0500000US13011","Banks County, Georgia","87","null","59","null","30","null","40","null","12","20","null","null","0","21","null","null","0","21","null","null","0","null","21","null","9","null","14","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null","0","null","21","null","23","34","null","null","0","21","null","null","0","21","null","null","13","21","null","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null",
"0500000US13013","Barrow County, Georgia","535","null","197","null","0","null","31","null","41","60","null","null","0","31","null","null","0","31","null","null","0","null","31","null","0","null","31","null","0","31","null","null","0","31","null","null","0","31","null","null","13","null","20","null","57","null","52","null","0","31","null","null","18","26","null","null","43","44","null","null","135","90","null","null","149","null","118","null","34","42","null","null","26","43","null","null","0","31","null","null","0","null","31","null","0","null","31","null","19","null","31","null","0","null","31","null","0","null","31","null","0","31","null","null","0","31","null","null",
"0500000US13015","Bartow County, Georgia","706","null","267","null","0","null","31","null","46","75","null","null","35","60","null","null","7","10","null","null","0","null","31","null","7","null","11","null","60","91","null","null","35","44","null","null","0","31","null","null","0","null","31","null","18","null","28","null","0","31","null","null","71","86","null","null","75","76","null","null","8","12","null","null","71","null","89","null","0","31","null","null","190","143","null","null","52","77","null","null","0","null","31","null","0","null","31","null","31","null","41","null","0","null","31","null","0","null","31","null","0","31","null","null","0","31","null","null",
"0500000US13017","Ben Hill County, Georgia","65","null","51","null","0","null","21","null","0","21","null","null","0","21","null","null","39","29","null","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null","26","42","null","null","0","21","null","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null",
"0500000US13019","Berrien County, Georgia","35","null","44","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null","8","null","12","null","0","21","null","null","0","21","null","null","27","42","null","null","0","21","null","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null",
"0500000US13021","Bibb County, Georgia","1107","null","253","null","163","null","113","null","133","84","null","null","34","34","null","null","0","31","null","null","0","null","31","null","0","null","31","null","12","20","null","null","19","30","null","null","179","93","null","null","69","null","58","null","0","null","31","null","20","32","null","null","55","73","null","null","144","121","null","null","109","87","null","null","11","null","17","null","19","28","null","null","67","73","null","null","24","29","null","null","0","null","31","null","40","null","63","null","9","null","14","null","0","null","31","null","0","null","31","null","0","31","null","null","0","31","null","null",
"0500000US13023","Bleckley County, Georgia","59","null","51","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null","18","null","29","null","22","35","null","null","0","21","null","null","0","21","null","null","0","null","21","null","0","null","21","null","9","14","null","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null","0","21","null","null","10","15","null","null","0","21","null","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null",
