"GEO_ID","NAME","B25085_001E","B25085_001EA","B25085_001M","B25085_001MA","B25085_002E","B25085_002M","B25085_002MA","B25085_002EA","B25085_003E","B25085_003M","B25085_003MA","B25085_003EA","B25085_004E","B25085_004EA","B25085_004M","B25085_004MA","B25085_005E","B25085_005EA","B25085_005M","B25085_005MA","B25085_006E","B25085_006EA","B25085_006M","B25085_006MA","B25085_007E","B25085_007M","B25085_007MA","B25085_007EA","B25085_008E","B25085_008M","B25085_008MA","B25085_008EA","B25085_009E","B25085_009EA","B25085_009M","B25085_009MA","B25085_010E","B25085_010EA","B25085_010M","B25085_010MA","B25085_011E","B25085_011EA","B25085_011M","B25085_011MA","B25085_012E","B25085_012EA","B25085_012M","B25085_012MA","B25085_013E","B25085_013M","B25085_013MA","B25085_013EA","B25085_014E","B25085_014EA","B25085_014M","B25085_014MA","B25085_015E","B25085_015EA","B25085_015M","B25085_015MA","B25085_016E","B25085_016EA","B25085_016M","B25085_016MA","B25085_017E","B25085_017EA","B25085_017M","B25085_017MA","B25085_018E","B25085_018EA","B25085_018M","B25085_018MA","B25085_019E","B25085_019M","B25085_019MA","B25085_019EA","B25085_020E","B25085_020M","B25085_020MA","B25085_020EA","B25085_021E","B25085_021M","B25085_021MA","B25085_021EA","B25085_022E","B25085_022EA","B25085_022M","B25085_022MA","B25085_023E","B25085_023EA","B25085_023M","B25085_023MA","B25085_024E","B25085_024M","B25085_024MA","B25085_024EA","B25085_025E","B25085_025M","B25085_025MA","B25085_025EA","B25085_026E","B25085_026M","B25085_026MA","B25085_026EA","B25085_027E","B25085_027EA","B25085_027M","B25085_027MA",
"0500000US36117","Wayne County, New York","734","null","227","null","78","77","null","null","0","28","null","null","10","null","17","null","0","null","28","null","114","null","106","null","16","19","null","null","0","28","null","null","82","null","64","null","53","null","50","null","104","null","84","null","13","null","20","null","0","28","null","null","2","null","4","null","131","null","86","null","0","null","28","null","0","null","28","null","39","null","57","null","7","13","null","null","50","56","null","null","35","41","null","null","0","null","28","null","0","null","28","null","0","28","null","null","0","28","null","null","0","28","null","null","0","null","28","null",
"0500000US36119","Westchester County, New York","5672","null","685","null","88","66","null","null","0","28","null","null","0","null","28","null","93","null","108","null","12","null","18","null","0","28","null","null","27","43","null","null","0","null","28","null","18","null","29","null","16","null","27","null","74","null","78","null","61","46","null","null","86","null","66","null","100","null","77","null","314","null","156","null","174","null","83","null","222","null","122","null","297","173","null","null","388","178","null","null","804","223","null","null","547","null","191","null","1065","null","287","null","534","187","null","null","186","94","null","null","290","155","null","null","276","null","149","null",
"0500000US36121","Wyoming County, New York","195","null","114","null","7","10","null","null","26","41","null","null","0","null","25","null","4","null","6","null","0","null","25","null","0","25","null","null","0","25","null","null","0","null","25","null","10","null","15","null","0","null","25","null","24","null","39","null","18","20","null","null","0","null","25","null","11","null","17","null","0","null","25","null","38","null","49","null","0","null","25","null","18","28","null","null","30","47","null","null","0","25","null","null","0","null","25","null","9","null","13","null","0","25","null","null","0","25","null","null","0","25","null","null","0","null","25","null",
"0500000US36123","Yates County, New York","124","null","54","null","0","22","null","null","14","18","null","null","0","null","22","null","4","null","6","null","0","null","22","null","0","22","null","null","0","22","null","null","0","null","22","null","8","null","12","null","0","null","22","null","15","null","20","null","0","22","null","null","0","null","22","null","13","null","14","null","8","null","13","null","0","null","22","null","0","null","22","null","31","49","null","null","8","12","null","null","4","8","null","null","0","null","22","null","19","null","20","null","0","22","null","null","0","22","null","null","0","22","null","null","0","null","22","null",
"0500000US37001","Alamance County, North Carolina","867","null","251","null","21","21","null","null","0","29","null","null","23","null","36","null","107","null","92","null","34","null","53","null","0","29","null","null","0","29","null","null","5","null","9","null","77","null","70","null","134","null","119","null","49","null","56","null","13","17","null","null","0","null","29","null","113","null","98","null","63","null","63","null","62","null","64","null","13","null","20","null","48","56","null","null","12","20","null","null","43","69","null","null","0","null","29","null","50","null","63","null","0","29","null","null","0","29","null","null","0","29","null","null","0","null","29","null",
"0500000US37003","Alexander County, North Carolina","135","null","94","null","0","26","null","null","0","26","null","null","0","null","26","null","0","null","26","null","0","null","26","null","0","26","null","null","9","15","null","null","0","null","26","null","0","null","26","null","0","null","26","null","0","null","26","null","20","24","null","null","0","null","26","null","39","null","62","null","0","null","26","null","27","null","42","null","27","null","44","null","13","20","null","null","0","26","null","null","0","26","null","null","0","null","26","null","0","null","26","null","0","26","null","null","0","26","null","null","0","26","null","null","0","null","26","null",
"0500000US37005","Alleghany County, North Carolina","113","null","64","null","0","19","null","null","0","19","null","null","0","null","19","null","0","null","19","null","0","null","19","null","0","19","null","null","8","14","null","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","8","12","null","null","0","null","19","null","33","null","39","null","0","null","19","null","19","null","21","null","33","null","41","null","12","18","null","null","0","19","null","null","0","19","null","null","0","null","19","null","0","null","19","null","0","19","null","null","0","19","null","null","0","19","null","null","0","null","19","null",
"0500000US37007","Anson County, North Carolina","394","null","179","null","36","50","null","null","0","23","null","null","7","null","11","null","0","null","23","null","65","null","75","null","0","23","null","null","0","23","null","null","56","null","87","null","0","null","23","null","21","null","34","null","40","null","63","null","24","30","null","null","0","null","23","null","12","null","21","null","0","null","23","null","0","null","23","null","18","null","29","null","18","21","null","null","41","66","null","null","0","23","null","null","28","null","45","null","0","null","23","null","28","43","null","null","0","23","null","null","0","23","null","null","0","null","23","null",
"0500000US37009","Ashe County, North Carolina","205","null","102","null","0","23","null","null","26","41","null","null","0","null","23","null","0","null","23","null","0","null","23","null","0","23","null","null","0","23","null","null","0","null","23","null","0","null","23","null","0","null","23","null","0","null","23","null","4","6","null","null","0","null","23","null","48","null","78","null","16","null","18","null","53","null","46","null","0","null","23","null","34","41","null","null","23","35","null","null","1","3","null","null","0","null","23","null","0","null","23","null","0","23","null","null","0","23","null","null","0","23","null","null","0","null","23","null",
"0500000US37011","Avery County, North Carolina","247","null","113","null","0","19","null","null","0","19","null","null","0","null","19","null","0","null","19","null","4","null","6","null","0","19","null","null","79","70","null","null","0","null","19","null","26","null","39","null","0","null","19","null","0","null","19","null","33","43","null","null","5","null","7","null","4","null","7","null","27","null","44","null","16","null","20","null","11","null","12","null","0","19","null","null","2","3","null","null","0","19","null","null","0","null","19","null","22","null","20","null","0","19","null","null","2","3","null","null","0","19","null","null","16","null","17","null",
"0500000US37013","Beaufort County, North Carolina","637","null","226","null","75","80","null","null","5","8","null","null","0","null","26","null","0","null","26","null","15","null","24","null","0","26","null","null","0","26","null","null","57","null","71","null","85","null","81","null","0","null","26","null","0","null","26","null","56","79","null","null","0","null","26","null","57","null","70","null","78","null","61","null","9","null","14","null","47","null","61","null","30","48","null","null","52","46","null","null","0","26","null","null","42","null","59","null","0","null","26","null","29","43","null","null","0","26","null","null","0","26","null","null","0","null","26","null",
"0500000US37015","Bertie County, North Carolina","72","null","62","null","6","10","null","null","0","19","null","null","0","null","19","null","0","null","19","null","0","null","19","null","0","19","null","null","0","19","null","null","0","null","19","null","7","null","11","null","0","null","19","null","0","null","19","null","5","7","null","null","0","null","19","null","42","null","61","null","6","null","10","null","0","null","19","null","6","null","10","null","0","19","null","null","0","19","null","null","0","19","null","null","0","null","19","null","0","null","19","null","0","19","null","null","0","19","null","null","0","19","null","null","0","null","19","null",
"0500000US37017","Bladen County, North Carolina","135","null","48","null","32","33","null","null","3","5","null","null","0","null","26","null","0","null","26","null","0","null","26","null","3","5","null","null","0","26","null","null","0","null","26","null","29","null","32","null","0","null","26","null","0","null","26","null","4","7","null","null","8","null","11","null","0","null","26","null","3","null","5","null","26","null","21","null","0","null","26","null","15","26","null","null","0","26","null","null","0","26","null","null","6","null","10","null","0","null","26","null","0","26","null","null","0","26","null","null","0","26","null","null","6","null","12","null",
"0500000US37019","Brunswick County, North Carolina","1378","null","322","null","46","74","null","null","17","27","null","null","0","null","29","null","0","null","29","null","0","null","29","null","0","29","null","null","0","29","null","null","12","null","20","null","79","null","66","null","0","null","29","null","84","null","92","null","89","75","null","null","9","null","14","null","41","null","48","null","108","null","84","null","191","null","123","null","126","null","94","null","84","85","null","null","61","53","null","null","196","111","null","null","84","null","64","null","114","null","72","null","15","17","null","null","15","14","null","null","7","10","null","null","0","null","29","null",
"0500000US37021","Buncombe County, North Carolina","2595","null","526","null","0","29","null","null","12","20","null","null","0","null","29","null","0","null","29","null","0","null","29","null","0","29","null","null","0","29","null","null","13","null","22","null","44","null","70","null","0","null","29","null","169","null","119","null","196","147","null","null","40","null","65","null","117","null","110","null","122","null","106","null","68","null","76","null","103","null","94","null","247","134","null","null","104","81","null","null","641","253","null","null","265","null","161","null","181","null","88","null","154","96","null","null","119","81","null","null","0","29","null","null","0","null","29","null",
"0500000US37023","Burke County, North Carolina","742","null","246","null","9","14","null","null","40","63","null","null","29","null","47","null","0","null","29","null","0","null","29","null","0","29","null","null","0","29","null","null","0","null","29","null","0","null","29","null","50","null","80","null","0","null","29","null","78","89","null","null","17","null","18","null","70","null","72","null","127","null","93","null","110","null","81","null","0","null","29","null","93","85","null","null","19","29","null","null","83","78","null","null","0","null","29","null","17","null","26","null","0","29","null","null","0","29","null","null","0","29","null","null","0","null","29","null",
"0500000US37025","Cabarrus County, North Carolina","1306","null","361","null","0","29","null","null","21","35","null","null","0","null","29","null","0","null","29","null","18","null","29","null","26","39","null","null","0","29","null","null","47","null","54","null","51","null","55","null","0","null","29","null","60","null","81","null","0","29","null","null","148","null","102","null","195","null","141","null","154","null","94","null","96","null","83","null","89","null","71","null","128","98","null","null","152","123","null","null","105","114","null","null","0","null","29","null","16","null","24","null","0","29","null","null","0","29","null","null","0","29","null","null","0","null","29","null",
"0500000US37027","Caldwell County, North Carolina","422","null","167","null","0","29","null","null","0","29","null","null","0","null","29","null","142","null","113","null","0","null","29","null","0","29","null","null","0","29","null","null","0","null","29","null","21","null","26","null","27","null","44","null","63","null","48","null","0","29","null","null","12","null","18","null","0","null","29","null","36","null","43","null","0","null","29","null","47","null","43","null","27","43","null","null","39","55","null","null","0","29","null","null","0","null","29","null","0","null","29","null","0","29","null","null","8","13","null","null","0","29","null","null","0","null","29","null",
"0500000US37029","Camden County, North Carolina","0","null","19","null","0","19","null","null","0","19","null","null","0","null","19","null","0","null","19","null","0","null","19","null","0","19","null","null","0","19","null","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","19","null","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","19","null","null","0","19","null","null","0","19","null","null","0","null","19","null","0","null","19","null","0","19","null","null","0","19","null","null","0","19","null","null","0","null","19","null",
"0500000US37031","Carteret County, North Carolina","848","null","213","null","0","29","null","null","0","29","null","null","0","null","29","null","0","null","29","null","0","null","29","null","0","29","null","null","0","29","null","null","4","null","7","null","45","null","51","null","28","null","41","null","4","null","7","null","0","29","null","null","14","null","23","null","36","null","49","null","150","null","94","null","49","null","38","null","160","null","102","null","97","67","null","null","98","67","null","null","117","58","null","null","19","null","26","null","17","null","24","null","10","16","null","null","0","29","null","null","0","29","null","null","0","null","29","null",
"0500000US37033","Caswell County, North Carolina","286","null","132","null","0","23","null","null","0","23","null","null","0","null","23","null","12","null","19","null","0","null","23","null","0","23","null","null","0","23","null","null","39","null","62","null","29","null","46","null","0","null","23","null","0","null","23","null","52","67","null","null","0","null","23","null","0","null","23","null","0","null","23","null","0","null","23","null","35","null","53","null","27","41","null","null","23","35","null","null","62","72","null","null","0","null","23","null","0","null","23","null","0","23","null","null","7","12","null","null","0","23","null","null","0","null","23","null",
"0500000US37035","Catawba County, North Carolina","836","null","267","null","0","29","null","null","0","29","null","null","0","null","29","null","59","null","68","null","0","null","29","null","0","29","null","null","0","29","null","null","67","null","60","null","0","null","29","null","18","null","28","null","197","null","149","null","48","67","null","null","0","null","29","null","48","null","58","null","33","null","35","null","17","null","25","null","15","null","24","null","57","63","null","null","118","101","null","null","75","73","null","null","55","null","63","null","0","null","29","null","0","29","null","null","29","45","null","null","0","29","null","null","0","null","29","null",
"0500000US37037","Chatham County, North Carolina","350","null","129","null","0","29","null","null","0","29","null","null","0","null","29","null","0","null","29","null","0","null","29","null","0","29","null","null","0","29","null","null","20","null","31","null","0","null","29","null","0","null","29","null","23","null","38","null","44","69","null","null","0","null","29","null","7","null","11","null","26","null","41","null","12","null","20","null","43","null","72","null","16","26","null","null","0","29","null","null","0","29","null","null","49","null","56","null","47","null","49","null","63","68","null","null","0","29","null","null","0","29","null","null","0","null","29","null",
"0500000US37039","Cherokee County, North Carolina","356","null","156","null","0","23","null","null","0","23","null","null","0","null","23","null","0","null","23","null","0","null","23","null","0","23","null","null","0","23","null","null","8","null","15","null","0","null","23","null","0","null","23","null","0","null","23","null","32","50","null","null","61","null","78","null","9","null","15","null","72","null","81","null","0","null","23","null","15","null","24","null","84","74","null","null","67","81","null","null","0","23","null","null","8","null","13","null","0","null","23","null","0","23","null","null","0","23","null","null","0","23","null","null","0","null","23","null",
"0500000US37041","Chowan County, North Carolina","169","null","116","null","0","19","null","null","0","19","null","null","0","null","19","null","0","null","19","null","48","null","76","null","0","19","null","null","0","19","null","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","19","null","null","0","null","19","null","17","null","27","null","49","null","75","null","23","null","29","null","0","null","19","null","0","19","null","null","0","19","null","null","0","19","null","null","16","null","26","null","16","null","28","null","0","19","null","null","0","19","null","null","0","19","null","null","0","null","19","null",
"0500000US37043","Clay County, North Carolina","107","null","73","null","0","19","null","null","0","19","null","null","0","null","19","null","2","null","4","null","0","null","19","null","0","19","null","null","0","19","null","null","0","null","19","null","18","null","28","null","0","null","19","null","7","null","9","null","40","53","null","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","4","null","9","null","21","34","null","null","0","19","null","null","11","18","null","null","0","null","19","null","4","null","8","null","0","19","null","null","0","19","null","null","0","19","null","null","0","null","19","null",
"0500000US37045","Cleveland County, North Carolina","572","null","192","null","0","29","null","null","0","29","null","null","0","null","29","null","18","null","30","null","2","null","5","null","0","29","null","null","0","29","null","null","23","null","37","null","0","null","29","null","8","null","10","null","6","null","10","null","8","14","null","null","182","null","128","null","67","null","75","null","5","null","8","null","65","null","69","null","11","null","17","null","51","60","null","null","4","7","null","null","75","83","null","null","21","null","33","null","26","null","41","null","0","29","null","null","0","29","null","null","0","29","null","null","0","null","29","null",
"0500000US37047","Columbus County, North Carolina","446","null","154","null","19","20","null","null","6","10","null","null","48","null","67","null","3","null","5","null","48","null","58","null","7","7","null","null","0","29","null","null","15","null","24","null","0","null","29","null","21","null","27","null","0","null","29","null","11","12","null","null","11","null","15","null","40","null","46","null","47","null","69","null","16","null","25","null","0","null","29","null","29","47","null","null","0","29","null","null","0","29","null","null","69","null","60","null","43","null","58","null","13","18","null","null","0","29","null","null","0","29","null","null","0","null","29","null",
"0500000US37049","Craven County, North Carolina","815","null","256","null","7","12","null","null","0","29","null","null","0","null","29","null","0","null","29","null","66","null","72","null","0","29","null","null","45","53","null","null","0","null","29","null","28","null","43","null","48","null","74","null","0","null","29","null","48","74","null","null","0","null","29","null","124","null","113","null","98","null","97","null","58","null","40","null","34","null","50","null","18","29","null","null","98","91","null","null","106","92","null","null","37","null","58","null","0","null","29","null","0","29","null","null","0","29","null","null","0","29","null","null","0","null","29","null",
"0500000US37051","Cumberland County, North Carolina","4531","null","461","null","64","47","null","null","71","46","null","null","48","null","35","null","124","null","67","null","82","null","50","null","78","49","null","null","21","25","null","null","198","null","95","null","225","null","84","null","139","null","63","null","435","null","117","null","282","99","null","null","302","null","107","null","703","null","150","null","265","null","109","null","415","null","126","null","436","null","143","null","226","93","null","null","170","112","null","null","215","127","null","null","32","null","30","null","0","null","29","null","0","29","null","null","0","29","null","null","0","29","null","null","0","null","29","null",
"0500000US37053","Currituck County, North Carolina","249","null","108","null","0","23","null","null","0","23","null","null","0","null","23","null","0","null","23","null","0","null","23","null","0","23","null","null","0","23","null","null","0","null","23","null","0","null","23","null","0","null","23","null","0","null","23","null","0","23","null","null","0","null","23","null","0","null","23","null","0","null","23","null","22","null","37","null","28","null","32","null","15","23","null","null","39","56","null","null","64","60","null","null","0","null","23","null","29","null","32","null","19","22","null","null","4","7","null","null","0","23","null","null","29","null","34","null",
"0500000US37055","Dare County, North Carolina","535","null","207","null","0","26","null","null","0","26","null","null","0","null","26","null","0","null","26","null","0","null","26","null","0","26","null","null","0","26","null","null","0","null","26","null","0","null","26","null","0","null","26","null","0","null","26","null","0","26","null","null","0","null","26","null","38","null","44","null","23","null","37","null","23","null","37","null","39","null","48","null","50","56","null","null","162","136","null","null","140","123","null","null","20","null","14","null","14","null","21","null","20","26","null","null","6","9","null","null","0","26","null","null","0","null","26","null",
"0500000US37057","Davidson County, North Carolina","1325","null","370","null","0","29","null","null","32","48","null","null","35","null","49","null","17","null","28","null","0","null","29","null","19","21","null","null","0","29","null","null","81","null","80","null","51","null","57","null","35","null","38","null","137","null","112","null","0","29","null","null","106","null","118","null","33","null","38","null","65","null","71","null","176","null","126","null","161","null","112","null","59","65","null","null","83","74","null","null","16","27","null","null","99","null","93","null","120","null","114","null","0","29","null","null","0","29","null","null","0","29","null","null","0","null","29","null",
"0500000US37059","Davie County, North Carolina","398","null","187","null","0","26","null","null","0","26","null","null","46","null","68","null","62","null","75","null","0","null","26","null","54","80","null","null","0","26","null","null","0","null","26","null","0","null","26","null","0","null","26","null","7","null","14","null","0","26","null","null","0","null","26","null","34","null","54","null","0","null","26","null","39","null","62","null","0","null","26","null","67","78","null","null","35","56","null","null","0","26","null","null","0","null","26","null","48","null","62","null","6","10","null","null","0","26","null","null","0","26","null","null","0","null","26","null",
"0500000US37061","Duplin County, North Carolina","590","null","202","null","0","29","null","null","0","29","null","null","9","null","14","null","0","null","29","null","0","null","29","null","45","69","null","null","0","29","null","null","0","null","29","null","0","null","29","null","42","null","54","null","61","null","80","null","102","92","null","null","0","null","29","null","47","null","74","null","10","null","18","null","112","null","97","null","10","null","16","null","62","72","null","null","25","40","null","null","32","50","null","null","0","null","29","null","33","null","54","null","0","29","null","null","0","29","null","null","0","29","null","null","0","null","29","null",
"0500000US37063","Durham County, North Carolina","848","null","232","null","45","51","null","null","0","29","null","null","0","null","29","null","16","null","25","null","0","null","29","null","0","29","null","null","0","29","null","null","0","null","29","null","20","null","33","null","0","null","29","null","16","null","23","null","16","24","null","null","0","null","29","null","44","null","34","null","43","null","70","null","84","null","81","null","101","null","91","null","116","101","null","null","84","93","null","null","87","95","null","null","89","null","64","null","87","null","84","null","0","29","null","null","0","29","null","null","0","29","null","null","0","null","29","null",
"0500000US37065","Edgecombe County, North Carolina","503","null","183","null","0","29","null","null","0","29","null","null","22","null","29","null","44","null","59","null","18","null","30","null","43","67","null","null","137","111","null","null","6","null","9","null","0","null","29","null","13","null","20","null","90","null","65","null","43","61","null","null","7","null","11","null","17","null","26","null","0","null","29","null","0","null","29","null","34","null","56","null","29","30","null","null","0","29","null","null","0","29","null","null","0","null","29","null","0","null","29","null","0","29","null","null","0","29","null","null","0","29","null","null","0","null","29","null",
"0500000US37067","Forsyth County, North Carolina","2587","null","440","null","22","36","null","null","9","15","null","null","0","null","29","null","0","null","29","null","128","null","99","null","85","53","null","null","148","108","null","null","138","null","104","null","99","null","75","null","37","null","45","null","2","null","3","null","160","116","null","null","96","null","81","null","270","null","136","null","203","null","124","null","132","null","83","null","172","null","96","null","182","116","null","null","272","142","null","null","199","138","null","null","146","null","111","null","78","null","80","null","9","15","null","null","0","29","null","null","0","29","null","null","0","null","29","null",
"0500000US37069","Franklin County, North Carolina","193","null","155","null","0","29","null","null","0","29","null","null","0","null","29","null","0","null","29","null","0","null","29","null","0","29","null","null","0","29","null","null","41","null","68","null","49","null","82","null","14","null","23","null","0","null","29","null","0","29","null","null","0","null","29","null","0","null","29","null","12","null","18","null","0","null","29","null","0","null","29","null","2","6","null","null","34","45","null","null","9","16","null","null","0","null","29","null","0","null","29","null","32","52","null","null","0","29","null","null","0","29","null","null","0","null","29","null",
"0500000US37071","Gaston County, North Carolina","914","null","211","null","0","29","null","null","0","29","null","null","23","null","36","null","59","null","48","null","0","null","29","null","0","29","null","null","14","23","null","null","7","null","11","null","29","null","36","null","30","null","42","null","132","null","72","null","102","62","null","null","19","null","30","null","97","null","71","null","161","null","103","null","48","null","55","null","32","null","26","null","93","72","null","null","26","42","null","null","42","49","null","null","0","null","29","null","0","null","29","null","0","29","null","null","0","29","null","null","0","29","null","null","0","null","29","null",
"0500000US37073","Gates County, North Carolina","156","null","98","null","0","19","null","null","0","19","null","null","24","null","39","null","0","null","19","null","0","null","19","null","0","19","null","null","0","19","null","null","66","null","73","null","0","null","19","null","0","null","19","null","0","null","19","null","0","19","null","null","0","null","19","null","0","null","19","null","42","null","46","null","0","null","19","null","0","null","19","null","0","19","null","null","0","19","null","null","24","37","null","null","0","null","19","null","0","null","19","null","0","19","null","null","0","19","null","null","0","19","null","null","0","null","19","null",
"0500000US37075","Graham County, North Carolina","101","null","78","null","8","13","null","null","0","17","null","null","0","null","17","null","22","null","32","null","0","null","17","null","0","17","null","null","30","47","null","null","0","null","17","null","0","null","17","null","0","null","17","null","0","null","17","null","0","17","null","null","0","null","17","null","0","null","17","null","0","null","17","null","0","null","17","null","0","null","17","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","21","null","32","null","20","31","null","null","0","17","null","null","0","17","null","null","0","null","17","null",
"0500000US37077","Granville County, North Carolina","242","null","108","null","0","29","null","null","0","29","null","null","0","null","29","null","0","null","29","null","0","null","29","null","0","29","null","null","0","29","null","null","34","null","54","null","0","null","29","null","38","null","50","null","40","null","48","null","0","29","null","null","0","null","29","null","38","null","44","null","25","null","33","null","0","null","29","null","6","null","34","null","61","73","null","null","0","29","null","null","0","29","null","null","0","null","29","null","0","null","29","null","0","29","null","null","0","29","null","null","0","29","null","null","0","null","29","null",
"0500000US37079","Greene County, North Carolina","74","null","49","null","16","23","null","null","0","23","null","null","3","null","5","null","0","null","23","null","0","null","23","null","0","23","null","null","0","23","null","null","0","null","23","null","15","null","17","null","0","null","23","null","17","null","26","null","14","20","null","null","2","null","5","null","0","null","23","null","0","null","23","null","0","null","23","null","0","null","23","null","7","10","null","null","0","23","null","null","0","23","null","null","0","null","23","null","0","null","23","null","0","23","null","null","0","23","null","null","0","23","null","null","0","null","23","null",
"0500000US37081","Guilford County, North Carolina","2489","null","380","null","13","21","null","null","220","183","null","null","0","null","29","null","0","null","29","null","0","null","29","null","65","56","null","null","0","29","null","null","30","null","40","null","12","null","19","null","113","null","92","null","181","null","140","null","262","148","null","null","146","null","96","null","135","null","109","null","341","null","174","null","148","null","128","null","187","null","112","null","108","94","null","null","61","68","null","null","254","134","null","null","124","null","92","null","49","null","47","null","40","46","null","null","0","29","null","null","0","29","null","null","0","null","29","null",
"0500000US37083","Halifax County, North Carolina","237","null","101","null","4","6","null","null","31","41","null","null","6","null","9","null","0","null","29","null","10","null","15","null","4","7","null","null","0","29","null","null","6","null","9","null","0","null","29","null","10","null","11","null","46","null","45","null","0","29","null","null","5","null","8","null","18","null","29","null","48","null","65","null","8","null","14","null","0","null","29","null","0","29","null","null","0","29","null","null","30","35","null","null","11","null","18","null","0","null","29","null","0","29","null","null","0","29","null","null","0","29","null","null","0","null","29","null",
"0500000US37085","Harnett County, North Carolina","833","null","239","null","53","58","null","null","21","33","null","null","21","null","24","null","0","null","29","null","11","null","17","null","18","20","null","null","0","29","null","null","0","null","29","null","63","null","83","null","0","null","29","null","29","null","27","null","21","24","null","null","46","null","34","null","26","null","25","null","197","null","119","null","117","null","102","null","45","null","69","null","134","114","null","null","31","26","null","null","0","29","null","null","0","null","29","null","0","null","29","null","0","29","null","null","0","29","null","null","0","29","null","null","0","null","29","null",
"0500000US37087","Haywood County, North Carolina","579","null","221","null","0","29","null","null","0","29","null","null","0","null","29","null","0","null","29","null","0","null","29","null","0","29","null","null","0","29","null","null","21","null","33","null","0","null","29","null","0","null","29","null","0","null","29","null","21","24","null","null","0","null","29","null","93","null","87","null","70","null","73","null","76","null","51","null","28","null","46","null","35","35","null","null","108","88","null","null","55","63","null","null","14","null","17","null","0","null","29","null","34","42","null","null","24","38","null","null","0","29","null","null","0","null","29","null",
"0500000US37089","Henderson County, North Carolina","677","null","187","null","77","77","null","null","13","20","null","null","0","null","29","null","0","null","29","null","0","null","29","null","0","29","null","null","27","43","null","null","0","null","29","null","25","null","41","null","0","null","29","null","24","null","38","null","0","29","null","null","14","null","22","null","0","null","29","null","155","null","91","null","18","null","24","null","46","null","44","null","61","64","null","null","113","82","null","null","11","19","null","null","34","null","42","null","20","null","33","null","39","41","null","null","0","29","null","null","0","29","null","null","0","null","29","null",
"0500000US37091","Hertford County, North Carolina","145","null","84","null","0","23","null","null","0","23","null","null","5","null","8","null","0","null","23","null","8","null","8","null","56","76","null","null","0","23","null","null","0","null","23","null","14","null","13","null","23","null","26","null","7","null","8","null","5","7","null","null","5","null","8","null","0","null","23","null","11","null","10","null","4","null","6","null","0","null","23","null","0","23","null","null","7","7","null","null","0","23","null","null","0","null","23","null","0","null","23","null","0","23","null","null","0","23","null","null","0","23","null","null","0","null","23","null",
"0500000US37093","Hoke County, North Carolina","669","null","185","null","47","54","null","null","14","16","null","null","0","null","29","null","0","null","29","null","8","null","13","null","0","29","null","null","0","29","null","null","14","null","15","null","0","null","29","null","0","null","29","null","0","null","29","null","19","31","null","null","10","null","16","null","125","null","66","null","82","null","57","null","122","null","76","null","124","null","82","null","90","84","null","null","14","22","null","null","0","29","null","null","0","null","29","null","0","null","29","null","0","29","null","null","0","29","null","null","0","29","null","null","0","null","29","null",
"0500000US37095","Hyde County, North Carolina","81","null","88","null","0","17","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","null","17","null","0","null","17","null","0","17","null","null","0","null","17","null","0","null","17","null","0","null","17","null","0","null","17","null","0","null","17","null","55","81","null","null","0","17","null","null","26","44","null","null","0","null","17","null","0","null","17","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null",
"0500000US37097","Iredell County, North Carolina","1506","null","306","null","0","29","null","null","0","29","null","null","0","null","29","null","29","null","30","null","0","null","29","null","56","64","null","null","31","49","null","null","28","null","32","null","25","null","29","null","98","null","75","null","35","null","27","null","45","47","null","null","85","null","90","null","184","null","114","null","62","null","54","null","71","null","78","null","123","null","109","null","8","13","null","null","56","68","null","null","58","54","null","null","130","null","81","null","100","null","80","null","147","101","null","null","63","60","null","null","10","15","null","null","62","null","65","null",
"0500000US37099","Jackson County, North Carolina","277","null","120","null","0","26","null","null","0","26","null","null","0","null","26","null","0","null","26","null","0","null","26","null","0","26","null","null","0","26","null","null","0","null","26","null","0","null","26","null","0","null","26","null","0","null","26","null","3","5","null","null","0","null","26","null","0","null","26","null","14","null","24","null","13","null","20","null","0","null","26","null","59","74","null","null","81","91","null","null","67","47","null","null","0","null","26","null","5","null","7","null","17","18","null","null","8","12","null","null","0","26","null","null","10","null","13","null",
"0500000US37101","Johnston County, North Carolina","786","null","276","null","0","29","null","null","14","22","null","null","0","null","29","null","0","null","29","null","0","null","29","null","28","43","null","null","66","80","null","null","0","null","29","null","0","null","29","null","136","null","113","null","0","null","29","null","20","23","null","null","0","null","29","null","0","null","29","null","27","null","34","null","112","null","153","null","56","null","49","null","67","84","null","null","191","117","null","null","0","29","null","null","0","null","29","null","0","null","29","null","49","80","null","null","20","32","null","null","0","29","null","null","0","null","29","null",
