cfips,pct_employed_at_self_employed,pct_employed_at_non_profit,pct_employed_at_government
34021,6.8,10.9,16.0
34023,7.4,5.9,12.8
34025,10.8,6.4,13.8
34027,10.3,6.6,11.6
34029,9.8,7.4,15.6
34031,7.5,5.0,11.2
34033,6.1,6.9,15.4
34035,9.0,6.4,10.6
34037,10.100000000000001,6.2,14.4
34039,7.4,6.4,12.9
34041,9.2,6.2,14.0
35001,9.2,9.1,19.8
35003,16.9,16.2,24.9
35005,9.899999999999999,4.5,20.9
35006,10.2,6.7,28.9
35007,12.4,10.6,20.5
35009,6.9,6.9,24.8
35011,8.3,4.9,35.6
35013,9.399999999999999,4.7,22.9
35015,8.4,5.2,16.5
35017,9.6,5.1,25.7
35019,6.1000000000000005,12.1,42.6
35021,31.299999999999997,8.0,34.8
35023,8.4,3.4,33.7
35025,8.2,4.9,15.4
35027,18.9,6.1,21.4
35028,5.6,7.6,34.3
35029,9.8,3.3,19.3
35031,8.8,7.0,35.7
35033,8.0,7.4,33.9
35035,8.7,8.1,29.0
35037,10.4,6.7,22.1
35039,8.4,7.6,37.4
35041,9.2,5.4,27.8
35043,9.8,7.4,21.6
35045,7.0,7.7,19.6
35047,11.7,9.0,35.7
35049,17.4,9.1,21.3
35051,9.6,5.2,33.3
35053,8.1,14.2,34.5
35055,19.5,7.6,18.8
35057,14.9,6.4,24.4
35059,7.4,5.4,27.1
35061,10.9,4.7,21.1
36001,6.5,13.6,24.5
36003,9.6,14.0,19.3
36005,7.0,9.8,14.6
36007,7.2,10.5,19.8
36009,9.2,9.2,20.0
36011,9.4,11.3,18.0
36013,10.5,10.9,17.0
36015,7.1000000000000005,13.8,16.1
36017,10.399999999999999,10.6,21.6
36019,7.8,8.1,23.4
36021,13.799999999999999,11.5,20.1
36023,9.0,10.5,20.1
36025,15.7,9.5,21.2
36027,9.6,11.6,16.6
36029,6.9,10.5,15.9
36031,12.700000000000001,14.2,20.3
36033,12.799999999999999,15.4,29.2
36035,6.9,11.2,16.1
36037,7.699999999999999,8.3,17.5
36039,10.0,9.1,22.5
36041,12.299999999999999,9.3,33.9
36043,9.9,13.7,16.6
36045,8.9,10.5,25.7
36047,10.1,9.8,13.9
36049,13.1,8.9,23.1
36051,8.1,9.6,19.9
36053,9.8,13.3,15.5
36055,7.4,14.3,12.1
36057,6.9,11.1,16.9
36059,11.4,8.0,16.3
36061,12.5,11.7,8.3
36063,6.4,9.0,14.2
36065,8.1,12.7,19.6
36067,7.6,11.9,16.3
36069,8.4,13.9,14.2
36071,8.1,9.7,19.7
36073,7.4,9.0,16.7
36075,7.199999999999999,7.7,18.5
36077,13.299999999999999,16.3,18.0
36079,10.8,8.0,16.7
36081,9.8,7.8,13.7
36083,7.2,13.1,21.8
36085,8.2,8.7,21.0
36087,10.399999999999999,12.5,15.7
36089,10.1,13.6,24.0
36091,8.9,11.1,17.4
36093,6.4,11.7,19.2
36095,12.1,9.2,23.7
36097,12.600000000000001,14.4,15.7
36099,11.0,12.8,16.9
36101,9.0,11.7,16.1
36103,10.5,7.6,17.6
36105,11.3,15.3,20.4
36107,7.4,10.9,14.3
36109,10.3,25.8,13.5
36111,12.299999999999999,10.6,17.8
36113,10.8,11.0,17.7
36115,10.700000000000001,9.3,15.8
36117,7.5,10.2,15.2
36119,11.8,10.9,13.8
36121,9.6,6.5,18.7
36123,16.9,13.1,12.3
37001,8.4,5.9,13.2
37003,9.1,4.4,10.5
37005,15.2,6.3,16.9
37007,6.699999999999999,4.9,22.0
37009,13.0,7.3,13.4
37011,12.8,8.6,13.2
37013,11.2,5.9,16.4
37015,7.8,3.4,20.5
37017,8.5,4.0,19.3
37019,13.2,6.0,13.4
37021,14.2,10.0,11.8
37023,8.8,5.6,17.9
37025,8.8,8.4,13.8
37027,8.7,5.3,13.2
37029,6.699999999999999,3.7,29.3
37031,15.4,5.1,22.3
37033,8.5,3.8,19.7
37035,8.8,5.1,10.6
37037,13.3,7.0,17.8
37039,13.6,9.2,12.6
37041,10.2,4.8,21.3
37043,14.700000000000001,7.7,14.6
37045,7.6000000000000005,6.2,14.9
37047,7.8999999999999995,4.4,17.1
37049,8.0,5.8,22.9
37051,7.6,4.9,25.0
37053,9.8,5.4,18.2
37055,21.0,4.5,13.2
37057,8.600000000000001,6.5,11.1
37059,11.0,6.0,11.5
37061,10.0,4.0,12.9
37063,7.5,12.8,16.1
37065,6.7,5.7,13.9
37067,8.7,10.4,11.0
37069,9.9,5.6,16.0
37071,7.8,6.5,10.8
37073,6.4,5.7,23.5
37075,13.2,6.6,23.4
37077,7.3,6.0,20.3
37079,11.6,4.0,16.8
37081,8.9,7.5,12.2
37083,9.6,5.7,16.7
37085,8.0,4.5,21.3
37087,12.100000000000001,6.9,14.4
37089,13.5,8.2,11.7
37091,6.8,8.1,21.9
37093,6.4,5.4,23.2
37095,20.6,4.9,21.7
37097,9.5,5.8,10.0
37099,10.3,6.2,25.5
37101,8.100000000000001,4.6,18.2
37103,11.3,5.8,23.2
37105,7.4,4.4,16.0
37107,9.2,5.6,18.5
37109,8.6,5.5,11.3
37111,6.0,8.0,15.4
37113,16.7,7.9,12.1
37115,15.399999999999999,9.8,14.0
37117,6.7,7.2,19.2
37119,8.7,7.4,8.6
37121,11.9,6.9,20.4
37123,10.9,5.0,16.0
37125,14.5,8.2,16.3
37127,8.100000000000001,6.3,15.5
37129,13.3,6.2,12.5
37131,6.8,5.9,21.8
37133,9.4,3.2,26.0
37135,10.2,12.9,24.2
37137,13.200000000000001,4.7,19.0
37139,7.5,7.1,23.3
37141,12.3,4.6,14.2
37143,13.7,6.7,23.5
37145,8.399999999999999,6.0,15.7
37147,7.5,7.9,18.5
37149,16.9,8.9,12.2
37151,9.5,6.0,11.4
37153,9.6,6.5,17.0
37155,7.4,4.1,16.5
37157,9.9,5.2,13.3
37159,9.2,6.4,12.5
37161,9.0,6.4,13.2
37163,10.7,4.3,14.9
37165,6.4,5.8,16.2
37167,11.1,7.0,16.0
37169,10.5,8.1,13.0
37171,9.7,5.5,13.3
37173,8.9,4.7,28.1
37175,17.5,8.3,13.2
37177,12.3,3.3,25.7
37179,10.600000000000001,7.1,10.8
37181,7.5,3.8,18.5
37183,8.9,6.9,14.5
37185,11.3,4.2,26.2
37187,7.5,9.5,15.0
37189,13.6,8.7,21.7
37191,8.5,3.7,19.3
37193,10.6,6.5,15.1
37195,7.5,5.0,13.6
37197,10.8,6.1,11.6
37199,12.2,9.2,18.3
38001,20.6,11.4,10.6
38003,16.6,9.0,19.1
38005,16.7,7.4,26.2
38007,25.3,13.1,18.7
38009,23.7,7.6,19.0
38011,18.5,11.2,11.9
38013,16.1,4.4,17.4
38015,8.6,12.4,17.8
38017,6.8,12.6,11.9
38019,24.2,10.5,12.6
38021,18.6,8.7,11.0
38023,33.0,6.9,7.8
38025,20.1,8.5,16.7
38027,24.0,9.2,20.9
38029,34.4,5.6,16.0
38031,22.6,9.5,14.5
38033,17.7,21.2,15.5
38035,6.9,10.7,21.3
38037,36.7,11.5,13.7
38039,19.5,8.5,12.5
38041,22.099999999999998,5.5,16.3
38043,22.3,11.3,16.0
38045,26.700000000000003,9.2,13.4
38047,36.699999999999996,10.3,10.7
38049,22.599999999999998,9.1,13.4
38051,24.5,13.9,17.7
38053,12.0,7.2,12.2
38055,18.5,10.1,17.1
38057,13.0,7.6,13.2
38059,13.6,8.6,14.4
38061,21.6,6.0,21.9
38063,20.7,9.0,17.5
38065,24.5,7.7,21.9
38067,17.2,9.5,17.1
38069,25.599999999999998,16.7,8.9
38071,15.5,12.2,16.8
38073,19.0,6.0,13.6
38075,18.7,4.4,15.8
38077,13.9,9.3,12.5
38079,11.1,3.1,49.0
38081,17.7,5.1,10.1
38083,25.9,6.4,11.8
38085,9.8,4.6,58.3
38087,38.1,2.0,11.4
38089,10.7,7.2,11.8
38091,28.6,6.8,14.8
38093,12.5,13.0,15.8
38095,30.2,9.5,16.1
38097,12.4,11.6,19.3
38099,15.899999999999999,10.2,15.3
38101,8.0,9.3,16.1
38103,20.9,12.4,13.5
38105,13.2,8.4,10.7
39001,10.7,5.2,13.0
39003,6.3999999999999995,9.8,9.8
39005,6.7,10.3,10.1
39007,8.8,7.1,11.0
39009,6.300000000000001,9.4,29.2
39011,7.5,6.8,9.9
39013,5.699999999999999,7.0,12.7
39015,10.0,7.1,12.4
39017,6.8,7.6,10.6
39019,11.600000000000001,6.2,10.0
39021,7.5,8.2,12.1
39023,7.6,9.7,12.8
39025,7.9,7.7,9.4
39027,9.0,5.1,12.6
39029,8.5,7.5,10.3
39031,10.600000000000001,7.0,11.0
39033,6.6000000000000005,7.8,11.4
39035,7.300000000000001,12.6,12.1
39037,11.600000000000001,7.6,7.2
39039,7.199999999999999,7.5,10.6
39041,10.8,8.0,13.5
39043,8.6,7.9,12.9
39045,8.2,7.8,15.1
39047,9.3,6.4,13.8
39049,6.7,9.1,14.0
39051,7.8,9.9,10.3
39053,7.8,10.0,13.0
39055,14.899999999999999,8.6,9.6
39057,7.7,11.1,19.9
39059,9.5,8.1,13.3
39061,7.3,11.3,10.2
39063,6.800000000000001,8.3,9.0
39065,7.7,7.1,12.8
39067,5.5,4.7,11.1
39069,7.4,10.2,11.8
39071,12.8,6.0,11.9
39073,9.6,6.3,16.7
39075,18.3,4.3,6.1
39077,8.399999999999999,7.0,9.3
39079,6.8,10.2,16.6
39081,6.199999999999999,9.1,9.3
39083,9.3,10.7,10.8
39085,7.3,9.4,10.0
39087,4.6,11.4,13.2
39089,8.0,9.3,13.1
39091,9.4,7.1,8.9
39093,6.9,9.8,12.2
39095,7.0,10.5,11.3
39097,9.2,8.4,13.8
39099,8.2,9.2,12.0
39101,6.8,8.1,13.3
39103,8.6,8.4,10.4
39105,9.7,6.0,19.2
39107,9.100000000000001,6.1,8.3
39109,7.4,7.4,10.5
39111,9.9,6.2,13.4
39113,6.8999999999999995,10.3,13.6
39115,10.9,9.0,17.3
39117,9.8,8.3,13.4
39119,6.300000000000001,8.5,11.0
39121,9.1,9.4,14.1
39123,8.7,9.4,10.7
39125,8.8,7.7,10.7
39127,5.9,8.6,16.4
39129,7.4,7.7,15.5
39131,8.6,6.8,20.5
39133,7.6,6.6,11.4
39135,7.9,7.1,11.7
39137,7.7,8.8,10.7
39139,7.800000000000001,8.2,12.7
39141,7.2,9.9,16.4
39143,6.4,7.8,9.6
39145,7.6,9.8,18.0
39147,7.3,9.1,11.1
39149,7.5,5.8,10.0
39151,8.1,8.8,10.0
39153,7.9,9.2,10.7
39155,8.1,7.4,11.7
39157,7.5,8.2,8.5
39159,8.7,6.2,12.9
39161,8.7,6.3,9.7
39163,6.9,6.2,17.5
39165,8.600000000000001,8.0,10.8
39167,8.0,9.6,13.5
39169,11.2,8.3,10.5
39171,7.6,8.2,12.0
39173,6.3,9.6,15.3
39175,7.5,6.1,11.6
40001,10.1,5.0,20.4
40003,17.9,3.4,21.2
40005,13.2,3.2,22.2
40007,17.0,5.9,17.5
40009,11.4,3.7,14.5
40011,17.5,3.0,21.9
40013,9.2,5.2,20.7
40015,10.5,4.7,25.1
40017,9.600000000000001,6.7,17.0
40019,9.899999999999999,6.5,13.6
40021,9.0,7.9,27.8
40023,8.3,6.3,18.0
40025,17.4,7.2,28.6
40027,8.6,7.1,21.2
40029,13.9,4.1,25.5
40031,8.1,5.1,27.5
40033,13.1,3.8,23.2
40035,12.700000000000001,10.1,20.6
40037,9.3,5.1,13.1
40039,13.2,6.0,19.1
40041,11.1,5.9,19.3
40043,19.3,2.6,17.5
40045,17.3,7.7,20.1
40047,9.7,6.9,12.7
40049,12.0,3.6,13.9
40051,11.5,4.6,17.0
40053,18.4,3.7,17.2
40055,12.5,6.3,27.9
40057,15.600000000000001,9.7,22.9
40059,10.200000000000001,4.0,26.2
40061,15.0,6.7,14.7
40063,10.3,2.3,26.9
40065,10.399999999999999,6.0,30.2
40067,13.399999999999999,3.5,16.9
40069,11.3,4.1,22.4
40071,7.8,5.8,16.7
40073,15.4,6.8,11.7
40075,15.0,4.2,20.4
40077,9.6,7.8,26.8
40079,9.7,4.6,18.9
40081,13.200000000000001,4.6,18.3
40083,11.5,9.2,19.2
40085,12.0,5.0,15.8
40087,14.5,4.1,19.8
40089,9.7,4.1,13.9
40091,9.7,4.4,18.4
40093,14.799999999999999,5.6,12.7
40095,12.5,3.0,17.1
40097,12.600000000000001,5.3,17.7
40099,9.5,4.4,20.2
40101,9.2,4.4,21.7
40103,10.2,4.4,22.8
40105,10.2,11.4,12.3
40107,13.8,3.7,26.8
40109,10.3,7.4,14.9
40111,9.0,7.1,18.6
40113,8.7,6.2,17.9
40115,8.7,7.5,20.6
40117,10.7,5.8,15.9
40119,8.2,8.7,26.3
40121,9.0,4.8,25.9
40123,9.7,6.9,27.8
40125,9.6,7.3,24.1
40127,14.600000000000001,5.1,24.1
40129,20.5,2.4,20.5
40131,9.5,6.8,13.3
40133,10.4,4.1,22.9
40135,9.7,4.1,19.2
40137,12.0,5.3,14.6
40139,9.9,3.8,16.0
40141,12.700000000000001,4.6,22.3
40143,9.3,8.3,9.7
40145,9.6,5.8,12.8
40147,8.0,7.5,13.1
40149,13.5,6.0,18.2
40151,11.8,5.8,19.4
40153,11.0,6.2,12.1
41001,16.3,9.1,18.6
41003,9.6,11.8,27.6
41005,13.3,8.4,11.3
41007,13.3,9.3,15.5
41009,10.2,7.8,11.3
41011,15.7,9.1,16.4
41013,13.6,6.4,15.5
41015,16.7,9.1,23.6
41017,16.7,7.1,10.3
41019,10.7,9.1,18.1
41021,12.9,4.1,25.2
41023,16.1,10.5,30.3
41025,22.3,5.3,27.8
41027,15.600000000000001,8.2,12.4
41029,15.5,8.8,12.5
41031,10.9,5.0,24.4
41033,16.2,8.7,13.0
41035,10.6,8.9,18.7
41037,20.200000000000003,5.9,24.7
41039,11.8,11.2,15.1
41041,16.8,8.0,16.1
41043,10.6,8.4,15.0
41045,13.799999999999999,6.6,17.5
41047,8.8,8.2,17.2
41049,10.6,4.1,16.3
41051,11.7,12.0,11.9
41053,10.7,8.4,23.3
41055,20.6,4.9,20.1
41057,14.3,9.3,16.3
41059,8.3,6.8,19.8
41061,13.899999999999999,9.3,18.7
41063,23.7,8.5,18.4
41065,11.8,9.9,14.8
41067,9.3,8.4,9.7
41069,17.5,6.0,31.9
41071,11.3,9.6,11.8
42001,8.5,10.8,10.7
42003,7.4,16.0,8.6
42005,6.8,10.0,9.5
42007,6.300000000000001,10.9,9.3
42009,11.4,6.8,11.0
42011,7.7,8.9,9.1
42013,7.699999999999999,9.8,11.8
42015,10.7,12.3,9.8
42017,9.7,9.1,8.8
42019,8.4,10.7,9.6
42021,7.1,11.7,13.2
42023,11.9,6.9,15.2
42025,7.6,8.7,9.9
42027,7.5,16.5,15.2
42029,9.9,9.6,8.2
42031,9.8,9.2,13.3
42033,9.2,10.0,12.2
42035,6.7,8.4,13.8
42037,7.5,12.2,12.7
42039,11.3,11.7,10.9
42041,7.699999999999999,11.4,15.3
42043,6.7,12.0,16.4
42045,8.1,13.1,9.6
42047,8.6,10.2,8.1
42049,7.3,13.3,10.3
42051,6.8,10.7,10.4
42053,13.7,9.7,22.4
42055,8.3,9.8,12.7
42057,10.1,8.6,13.4
42059,4.9,8.8,15.5
42061,9.100000000000001,11.1,14.7
42063,9.4,9.9,14.4
42065,10.0,9.0,10.2
42067,10.4,6.8,10.6
42069,8.4,10.7,12.2
42071,9.7,11.4,7.9
42073,8.6,10.9,10.0
42075,8.7,10.1,11.1
42077,6.8,12.1,7.8
42079,7.2,8.5,11.1
42081,7.5,11.7,10.8
42083,7.0,13.9,12.2
42085,9.0,10.9,11.2
42087,8.9,8.9,9.0
42089,9.1,8.1,13.6
42091,10.2,11.4,7.7
42093,6.9,23.9,8.7
42095,7.5,10.8,9.8
42097,7.6,11.8,12.5
42099,9.3,8.0,16.3
42101,6.199999999999999,14.6,12.4
42103,10.7,8.2,14.1
42105,12.600000000000001,9.2,12.4
42107,7.4,7.8,12.3
42109,9.5,8.9,10.2
42111,10.3,9.9,11.4
42113,13.5,7.2,13.9
42115,12.6,9.1,9.9
42117,11.1,9.7,13.9
42119,11.1,18.8,11.1
42121,9.0,11.9,16.1
42123,9.5,11.4,12.0
42125,8.2,9.9,9.2
42127,13.5,7.6,13.2
42129,7.9,10.8,9.0
42131,8.3,6.7,9.2
42133,7.2,9.5,11.0
44001,11.5,13.4,11.9
44003,7.8,10.3,13.0
44005,13.6,13.0,14.4
44007,6.7,11.3,10.7
44009,11.5,9.9,17.3
45001,11.7,10.9,13.3
45003,8.1,5.3,16.4
45005,7.5,1.4,23.4
45007,8.8,7.4,13.4
45009,7.800000000000001,3.0,23.3
45011,6.5,2.6,18.1
45013,12.4,6.0,13.6
45015,7.6,5.1,18.1
45017,8.3,3.8,18.7
45019,11.0,6.3,16.3
45021,6.5,6.0,12.7
45023,7.300000000000001,4.1,15.2
45025,8.8,5.2,13.5
45027,8.1,6.8,17.5
45029,14.9,4.8,18.6
45031,8.2,7.1,14.4
45033,8.2,3.4,15.0
45035,7.9,4.9,18.1
45037,10.8,6.6,16.4
45039,7.5,4.6,17.8
45041,6.699999999999999,8.1,17.2
45043,12.8,7.5,12.8
45045,8.3,8.0,9.6
45047,7.6000000000000005,7.7,13.8
45049,9.9,2.7,23.8
45051,11.0,3.7,11.6
45053,11.5,3.5,14.0
45055,8.1,4.8,15.5
45057,7.1,6.5,11.3
45059,7.4,6.2,12.8
45061,7.0,4.8,14.2
45063,8.8,5.9,17.9
45065,6.0,8.8,28.1
45067,6.699999999999999,4.5,17.4
45069,6.4,5.7,17.2
45071,8.1,4.9,16.0
45073,9.5,5.9,15.2
45075,8.6,4.1,19.6
45077,8.2,6.0,17.0
45079,7.3,6.9,21.5
45081,10.3,3.0,14.7
45083,7.6000000000000005,6.3,12.2
45085,9.0,5.8,18.9
45087,7.3,3.3,16.1
45089,5.7,4.3,20.7
45091,7.3999999999999995,6.1,11.6
46003,19.5,7.6,16.2
46005,12.9,9.4,12.9
46007,14.6,8.7,39.2
46009,23.4,9.4,18.6
46011,8.2,6.6,19.6
46013,10.9,12.0,11.7
46015,23.400000000000002,12.8,15.0
46017,6.4,7.4,57.7
46019,18.8,6.3,15.6
46021,31.799999999999997,9.1,15.9
46023,20.6,8.3,24.8
46025,25.7,5.6,14.0
46027,7.7,9.6,29.6
46029,12.100000000000001,5.2,11.0
46031,28.2,3.2,34.8
46033,23.5,13.7,18.3
46035,9.7,13.2,11.3
46037,22.3,9.7,15.6
46039,23.2,8.3,9.9
46041,19.099999999999998,2.6,50.2
46043,24.200000000000003,7.6,11.8
46045,20.3,8.2,15.0
46047,11.600000000000001,15.3,29.4
46049,29.700000000000003,11.8,22.2
46051,16.6,5.7,11.4
46053,23.1,7.1,15.7
46055,29.8,6.8,13.3
46057,20.2,5.9,9.3
46059,25.6,10.3,11.9
46061,15.399999999999999,9.5,13.9
46063,35.8,1.5,16.5
46065,7.6,11.1,33.1
46067,21.700000000000003,8.9,11.7
46069,20.8,11.9,19.6
46071,30.299999999999997,5.3,31.4
46073,22.0,9.8,9.8
46075,33.5,5.1,16.3
46077,22.2,6.8,13.2
46079,15.5,6.9,15.6
46081,10.9,8.9,17.3
46083,10.899999999999999,15.3,9.4
46085,14.5,6.5,37.1
46087,20.1,11.6,9.9
46089,33.199999999999996,10.2,16.5
46091,18.3,4.5,15.2
46093,16.5,8.6,16.9
46095,25.9,4.0,44.3
46097,24.1,11.2,9.5
46099,7.5,13.9,9.0
46101,13.7,9.1,18.8
46102,5.0,9.2,64.8
46103,11.100000000000001,11.9,13.1
46105,34.4,7.8,13.0
46107,23.1,13.1,12.2
46109,15.7,6.7,22.4
46111,24.2,4.8,12.4
46115,21.799999999999997,7.1,20.9
46117,10.7,12.8,22.2
46119,22.900000000000002,7.8,19.9
46121,10.2,7.8,57.4
46123,26.8,7.5,16.6
46125,20.5,12.8,11.5
46127,12.6,9.5,9.8
46129,19.0,7.7,15.4
46135,13.0,10.8,15.1
46137,26.6,3.2,48.2
47001,9.2,8.5,17.0
47003,10.700000000000001,3.6,12.7
47005,9.3,3.7,20.2
47007,11.9,5.3,19.5
47009,10.0,6.7,11.5
47011,9.1,7.1,10.5
47013,9.0,4.1,14.7
47015,14.4,5.3,13.0
47017,7.8,5.9,17.1
47019,9.399999999999999,7.4,16.6
47021,11.2,7.2,14.5
47023,7.5,9.0,15.5
47025,10.100000000000001,6.5,12.6
47027,10.2,7.6,17.5
47029,8.5,5.7,13.8
47031,10.2,4.3,14.8
47033,8.5,4.5,14.1
47035,11.399999999999999,8.9,13.4
47037,9.6,10.9,10.5
47039,13.5,2.8,20.6
47041,8.0,4.9,16.5
47043,8.7,5.7,13.3
47045,8.4,3.8,15.0
47047,11.100000000000001,6.5,12.5
47049,16.5,3.5,17.4
47051,7.5,6.5,16.4
47053,9.2,5.6,12.2
47055,9.7,3.2,15.1
47057,12.3,3.6,13.8
47059,8.8,7.5,16.0
47061,12.4,5.0,14.8
47063,7.2,6.6,10.6
47065,8.8,9.4,13.3
47067,13.4,4.7,18.6
47069,8.0,5.0,25.0
47071,13.200000000000001,4.6,16.8
47073,7.8,6.1,13.0
47075,7.800000000000001,4.4,17.2
47077,7.6,6.5,17.5
47079,13.0,4.4,14.8
47081,11.799999999999999,6.3,14.9
47083,12.100000000000001,3.0,20.2
47085,9.600000000000001,4.2,16.4
47087,10.9,6.0,17.5
47089,9.8,5.9,15.2
47091,11.299999999999999,3.1,23.4
47093,9.1,8.4,14.3
47095,11.200000000000001,3.3,31.7
47097,8.5,2.7,21.7
47099,9.4,3.8,14.9
47101,15.7,4.5,11.6
47103,10.899999999999999,4.4,12.8
47105,11.0,6.0,13.4
47107,8.4,4.1,11.1
47109,12.2,6.3,17.4
47111,13.0,3.2,13.0
47113,7.800000000000001,9.4,13.2
47115,9.3,7.9,14.2
47117,8.6,4.7,13.3
47119,8.3,7.4,11.5
47121,5.3,4.1,14.9
47123,9.4,5.4,11.0
47125,6.699999999999999,4.9,22.6
47127,15.700000000000001,4.3,15.5
47129,7.4,5.8,25.7
47131,12.6,4.5,13.8
47133,13.9,5.5,14.9
47135,16.7,4.6,18.8
47137,13.0,1.0,25.2
47139,8.1,4.3,14.6
47141,10.899999999999999,6.1,14.5
47143,8.6,5.7,17.7
47145,8.9,8.3,19.3
47147,9.5,5.2,13.6
47149,7.6,5.7,13.3
47151,10.6,5.2,18.4
47153,13.4,6.6,16.3
47155,11.1,4.4,11.3
47157,7.6,8.2,13.4
47159,10.899999999999999,5.1,12.6
47161,7.6,3.3,23.6
47163,9.5,8.0,12.1
47165,10.2,6.2,11.8
47167,7.8,6.7,15.8
47169,9.7,5.1,16.1
47171,8.9,5.3,15.9
47173,11.5,3.7,11.0
47175,18.4,5.2,24.6
47177,11.2,4.1,15.1
47179,8.1,10.6,16.6
47181,8.8,4.7,22.0
47183,8.4,4.0,20.7
47185,10.8,2.6,13.6
47187,14.0,9.5,9.8
47189,10.5,6.5,12.9
48001,7.800000000000001,5.6,20.4
48003,9.2,4.4,8.7
48005,8.7,6.5,16.7
48007,20.9,5.2,12.3
48009,15.4,7.2,14.5
48011,12.100000000000001,4.4,26.3
48013,8.8,4.4,14.7
48015,11.700000000000001,5.7,13.2
48017,15.1,6.3,11.8
48019,14.100000000000001,7.2,17.9
48021,11.0,6.3,20.2
48023,19.9,8.1,17.2
48025,6.5,3.3,23.3
48027,6.8,8.2,24.3
48029,8.0,6.2,13.8
48031,22.1,6.3,16.9
48033,25.5,10.2,23.5
48035,13.9,6.8,11.5
48037,6.0,7.8,18.1
48039,7.0,6.1,14.6
48041,7.3999999999999995,6.8,24.8
48043,12.1,4.3,33.7
48045,18.2,9.9,20.2
48047,10.299999999999999,4.2,27.3
48049,10.2,5.7,15.1
48051,11.4,5.7,18.5
48053,16.8,5.2,12.4
48055,7.7,7.0,18.9
48057,8.4,5.2,10.5
48059,14.899999999999999,5.7,16.3
48061,11.5,4.0,17.1
48063,12.600000000000001,4.6,15.0
48065,10.8,3.6,20.3
48067,10.8,5.2,16.7
48069,14.5,3.6,12.6
48071,10.2,3.7,16.4
48073,9.6,5.7,20.0
48075,6.5,8.2,25.6
48077,15.2,9.0,14.5
48079,14.899999999999999,6.7,22.5
48081,14.200000000000001,8.9,31.7
48083,13.0,5.4,15.6
48085,10.0,4.9,9.7
48087,10.1,5.8,26.2
48089,12.8,5.1,17.6
48091,13.600000000000001,5.9,12.8
48093,12.4,5.8,14.3
48095,23.8,2.5,25.9
48097,10.8,4.2,14.9
48099,7.7,5.1,31.8
48101,18.700000000000003,3.7,24.6
48103,4.699999999999999,2.9,13.2
48105,14.9,4.0,19.2
48107,8.7,6.0,19.7
48109,7.8,1.8,18.8
48111,14.4,3.6,10.9
48113,9.3,5.3,9.1
48115,11.8,6.6,20.1
48117,9.3,6.6,12.9
48119,9.9,2.8,19.6
48121,9.1,5.0,11.6
48123,9.9,5.4,16.1
48125,16.299999999999997,6.4,22.0
48127,13.0,4.0,16.6
48129,16.4,5.1,19.3
48131,9.2,2.8,18.5
48133,10.5,4.5,15.8
48135,9.3,4.3,11.0
48137,18.7,0.0,18.2
48139,10.3,5.8,13.1
48141,8.7,4.9,19.5
48143,11.8,6.0,14.0
48145,7.8,8.3,15.5
48147,10.1,4.4,19.9
48149,15.1,6.1,13.5
48151,16.1,7.1,18.2
48153,14.0,5.0,15.1
48155,14.4,5.9,27.1
48157,10.0,5.8,11.8
48159,19.5,3.6,11.1
48161,9.8,4.9,19.6
48163,9.7,9.1,16.8
48165,14.3,7.4,12.5
48167,9.0,5.6,16.7
48169,13.2,7.6,16.7
48171,25.5,8.3,8.9
48173,25.5,1.0,14.1
48175,9.899999999999999,6.5,20.7
48177,10.299999999999999,4.7,14.8
48179,9.3,5.3,12.1
48181,11.0,5.0,12.5
48183,8.3,6.6,10.1
48185,10.8,4.8,15.4
48187,8.5,5.2,17.8
48189,8.7,8.5,19.1
48191,13.3,1.8,22.4
48193,17.4,6.7,18.1
48195,19.9,8.4,14.2
48197,9.5,6.9,27.4
48199,6.9,6.2,13.7
48201,9.3,5.3,9.8
48203,9.1,7.9,12.8
48205,13.299999999999999,7.5,13.0
48207,22.7,3.8,18.7
48209,10.1,6.0,17.6
48211,12.8,7.3,16.9
48213,11.600000000000001,6.0,14.9
48215,14.0,3.1,17.2
48217,12.1,6.0,14.0
48219,8.9,7.1,12.7
48221,14.4,5.1,10.5
48223,11.600000000000001,4.0,12.7
48225,13.2,5.9,21.8
48227,8.7,5.8,20.7
48229,10.8,0.9,26.4
48231,9.3,4.7,13.9
48233,8.3,5.7,12.9
48235,25.7,3.5,16.0
48237,12.899999999999999,6.4,13.8
48239,10.7,5.2,15.1
48241,7.3,4.8,14.1
48243,16.7,6.0,29.6
48245,5.7,4.9,13.0
48247,8.1,0.9,30.4
48249,11.100000000000001,4.2,13.1
48251,9.1,8.3,10.8
48253,13.5,7.5,23.2
48255,9.1,5.0,21.8
48257,8.9,5.5,16.5
48259,16.2,6.7,13.6
48261,0.0,7.7,33.9
48263,9.899999999999999,3.6,39.5
48265,16.2,10.4,15.2
48267,15.399999999999999,6.4,18.5
48269,11.5,5.2,20.2
48271,9.8,7.3,35.7
48273,6.199999999999999,4.4,25.7
48275,9.7,7.4,20.5
48277,8.7,4.3,13.6
48279,11.7,3.8,18.2
48281,10.2,7.1,21.8
48283,10.6,4.6,10.6
48285,14.1,5.5,15.3
48287,16.5,6.2,15.7
48289,19.2,3.5,16.0
48291,9.2,4.4,13.9
48293,11.9,4.0,25.7
48295,16.8,3.6,17.8
48297,16.099999999999998,1.6,15.8
48299,19.9,5.6,12.2
48301,17.9,0.0,28.2
48303,8.7,6.8,16.1
48305,11.7,8.4,16.1
