cfips,pct_housing_vacant,pct_housing_occupant_ratio_lt1,pct_housing_grapi_gt35
36057,16.6,98.3,41.4
36059,4.9,97.2,45.1
36061,14.3,94.1,35.9
36063,10.5,99.0,37.1
36065,14.0,98.0,36.7
36067,10.4,98.3,40.2
36069,10.7,98.9,35.2
36071,9.6,96.3,45.8
36073,10.5,98.7,39.6
36075,14.7,97.6,40.3
36077,24.1,98.7,40.8
36079,9.7,98.6,39.3
36081,9.4,90.5,43.7
36083,10.6,98.6,34.6
36085,7.6,95.5,45.1
36087,5.1,93.3,49.9
36089,21.4,97.5,38.3
36091,10.5,99.0,30.8
36093,17.8,98.9,38.5
36095,27.1,98.1,32.4
36097,24.9,97.0,40.2
36099,16.0,99.1,38.1
36101,19.3,99.1,30.9
36103,14.1,97.8,48.2
36105,43.6,98.1,38.3
36107,8.5,99.3,41.4
36109,7.3,98.4,52.0
36111,17.9,98.1,49.0
36113,27.6,99.2,36.9
36115,18.6,98.3,39.5
36117,10.8,98.5,38.9
36119,6.1,96.1,43.8
36121,12.3,99.3,24.6
36123,36.1,98.2,28.6
37001,8.7,98.2,41.0
37003,15.1,97.4,31.9
37005,39.0,98.1,39.0
37007,15.9,97.7,41.8
37009,33.4,98.9,35.7
37011,54.0,98.5,43.7
37013,23.0,98.4,43.1
37015,18.6,96.9,47.4
37017,25.6,99.0,48.0
37019,35.5,98.5,43.6
37021,16.4,97.8,40.3
37023,13.8,97.5,35.4
37025,10.2,96.6,34.5
37027,14.0,97.6,34.1
37029,9.5,98.5,29.5
37031,40.6,99.0,38.2
37033,17.0,99.4,46.1
37035,9.5,97.2,26.4
37037,9.5,98.7,41.3
37039,32.0,98.7,36.0
37041,12.7,99.8,33.9
37043,28.3,99.1,38.0
37045,17.4,96.9,40.1
37047,18.3,97.9,44.9
37049,13.6,97.4,36.7
37051,13.2,97.6,42.4
37053,32.5,99.2,42.8
37055,54.8,97.2,48.4
37057,10.5,98.1,38.7
37059,14.2,97.8,31.3
37061,17.6,95.3,34.5
37063,6.5,97.2,37.1
37065,16.8,96.7,37.3
37067,10.7,97.9,39.1
37069,11.7,97.5,35.3
37071,9.2,97.9,37.6
37073,13.6,98.0,38.5
37075,41.9,99.6,33.8
37077,12.3,98.8,37.9
37079,13.6,96.8,35.6
37081,9.5,97.5,40.4
37083,18.8,98.1,44.9
37085,11.4,98.3,35.4
37087,24.6,98.7,43.3
37089,14.6,98.3,37.5
37091,16.4,98.3,43.9
37093,12.7,97.3,42.0
37095,36.9,94.2,34.3
37097,9.6,97.9,33.8
37099,38.5,97.6,40.7
37101,8.0,97.5,39.3
37103,18.8,97.6,51.6
37105,9.4,96.8,34.4
37107,15.2,97.3,37.9
37109,8.3,98.0,37.4
37111,15.0,97.7,23.9
37113,37.4,98.4,38.9
37115,24.3,98.1,44.9
37117,17.0,98.8,42.4
37119,7.4,97.7,35.8
37121,27.6,98.8,24.3
37123,37.0,96.6,33.1
37125,15.5,98.3,32.8
37127,13.5,96.0,37.5
37129,13.4,99.1,44.3
37131,27.8,99.6,42.3
37133,17.6,98.2,36.3
37135,9.8,97.7,42.8
37137,29.2,98.7,38.2
37139,14.4,99.6,34.5
37141,22.8,98.1,43.7
37143,17.9,99.4,54.6
37145,13.1,98.1,39.2
37147,11.9,97.3,40.3
37149,21.5,98.0,31.0
37151,9.4,97.5,38.6
37153,16.4,97.8,40.7
37155,14.1,96.1,37.1
37157,12.9,97.8,30.8
37159,12.8,97.4,35.4
37161,20.2,97.2,40.3
37163,16.9,96.8,36.2
37165,15.6,94.8,45.2
37167,14.8,97.6,33.2
37169,12.1,97.0,38.4
37171,15.4,97.0,34.3
37173,36.8,95.7,35.9
37175,25.8,97.6,33.0
37177,25.9,98.7,40.6
37179,5.8,97.7,33.9
37181,16.2,97.8,35.4
37183,7.1,98.1,34.5
37185,32.6,97.9,43.8
37187,18.8,98.5,49.0
37189,37.0,98.7,55.5
37191,11.6,97.3,39.6
37193,14.1,98.7,40.5
37195,12.0,97.1,40.4
37197,12.6,97.5,33.3
37199,33.8,98.2,33.5
38001,26.7,99.1,41.8
38003,15.8,99.8,27.2
38005,26.3,90.2,25.3
38007,34.3,99.2,14.8
38009,35.5,99.2,32.9
38011,25.6,98.3,19.0
38013,32.5,97.9,2.9
38015,7.5,98.4,34.8
38017,7.9,97.9,32.6
38019,24.4,97.4,28.7
38021,19.5,99.1,16.4
38023,32.4,100.0,19.9
38025,34.8,97.4,23.3
38027,18.5,99.2,27.8
38029,28.2,99.5,20.3
38031,18.5,99.7,29.2
38033,21.7,97.7,22.9
38035,7.5,97.7,38.1
38037,36.9,98.6,14.7
38039,30.6,100.0,17.9
38041,26.1,100.0,34.2
38043,35.6,97.4,30.8
38045,18.0,99.1,23.8
38047,28.8,100.0,32.9
38049,19.0,99.9,25.4
38051,29.5,99.8,29.7
38053,34.7,92.2,15.9
38055,30.0,99.1,18.7
38057,24.1,97.6,32.0
38059,11.2,99.7,35.1
38061,31.1,94.8,19.1
38063,26.6,98.4,20.8
38065,26.1,98.3,30.8
38067,17.9,99.7,24.3
38069,16.7,99.7,54.9
38071,16.4,98.5,23.5
38073,11.5,99.7,20.6
38075,32.2,99.0,24.8
38077,12.3,98.5,41.7
38079,21.3,93.5,24.0
38081,11.9,98.7,15.1
38083,22.9,100.0,53.1
38085,17.8,90.1,15.8
38087,27.6,100.0,0.0
38089,14.6,97.8,30.4
38091,31.9,95.3,14.1
38093,12.4,99.1,35.4
38095,25.8,99.8,27.0
38097,11.8,99.9,24.1
38099,13.5,98.3,31.2
38101,14.1,97.4,33.6
38103,22.9,99.3,29.8
38105,24.9,94.4,17.7
39001,19.7,98.1,38.9
39003,9.1,99.1,36.9
39005,8.3,98.1,31.5
39007,16.5,98.1,41.1
39009,15.5,98.4,47.8
39011,5.1,98.7,27.6
39013,20.0,99.5,26.4
39015,12.4,98.5,38.2
39017,7.8,98.5,36.7
39019,17.2,98.4,28.6
39021,8.4,98.7,20.9
39023,10.5,98.5,33.1
39025,5.1,98.5,33.4
39027,8.0,98.3,35.5
39029,11.0,98.3,36.1
39031,11.3,97.9,31.0
39033,10.4,99.3,31.8
39035,11.3,98.8,38.5
39037,7.9,98.8,26.6
39039,8.4,99.0,35.4
39041,4.3,99.3,25.6
39043,17.3,99.2,35.1
39045,7.3,98.6,40.3
39047,8.4,99.1,31.9
39049,7.2,97.7,34.8
39051,5.7,98.8,30.4
39053,18.3,98.7,37.5
39055,5.3,98.2,33.0
39057,6.9,99.2,32.5
39059,16.0,98.3,44.1
39061,9.3,98.4,37.1
39063,6.9,99.1,28.5
39065,10.9,98.9,25.9
39067,23.1,97.4,32.7
39069,8.7,99.6,24.4
39071,13.3,98.0,33.7
39073,14.2,97.1,27.8
39075,9.1,95.9,24.7
39077,8.9,98.9,32.6
39079,13.0,97.9,31.3
39081,15.1,99.3,33.8
39083,11.1,98.7,34.1
39085,6.5,99.1,31.1
39087,15.7,99.3,38.0
39089,9.2,98.3,32.4
39091,20.7,98.3,28.7
39093,7.8,99.0,39.2
39095,10.9,98.7,37.9
39097,7.0,98.9,21.6
39099,11.2,99.1,38.5
39101,11.7,99.1,37.6
39103,4.4,99.2,28.9
39105,19.0,98.7,41.5
39107,11.3,98.5,25.0
39109,7.1,99.2,30.2
39111,21.7,98.5,47.4
39113,10.9,98.6,36.3
39115,24.2,98.2,33.9
39117,8.9,97.7,23.0
39119,10.9,98.5,42.0
39121,19.8,99.1,27.6
39123,36.2,99.2,29.6
39125,12.2,98.4,28.9
39127,14.0,98.0,33.3
39129,8.0,98.1,36.1
39131,14.7,98.0,33.8
39133,9.6,99.1,45.9
39135,8.4,98.9,26.8
39137,4.7,99.1,26.2
39139,9.6,98.6,34.8
39141,9.3,98.6,38.4
39143,9.6,98.9,30.2
39145,14.5,98.0,36.3
39147,9.9,99.3,30.6
39149,8.9,97.8,23.6
39151,7.6,99.1,34.2
39153,7.9,99.2,36.4
39155,10.2,98.5,40.9
39157,8.3,98.1,34.9
39159,5.0,99.3,24.4
39161,8.5,99.4,35.6
39163,16.8,98.0,48.7
39165,4.9,99.2,30.7
39167,12.2,98.6,36.0
39169,5.4,98.1,28.0
39171,8.3,99.4,25.7
39173,6.3,99.4,31.4
39175,8.7,99.2,17.2
40001,18.8,95.6,37.2
40003,30.5,97.6,34.4
40005,18.6,97.3,36.7
40007,25.8,98.2,21.8
40009,23.2,96.4,33.6
40011,24.3,97.9,27.4
40013,13.7,96.5,35.5
40015,21.1,96.1,20.4
40017,6.7,97.8,30.4
40019,15.3,97.7,35.1
40021,22.1,98.0,38.0
40023,20.2,98.4,41.8
40025,39.7,99.7,7.1
40027,6.8,97.5,35.2
40029,20.1,96.7,32.9
40031,16.3,97.0,36.3
40033,26.0,97.5,23.4
40035,19.5,97.2,33.8
40037,13.7,96.7,29.4
40039,15.5,98.0,39.0
40041,33.5,97.5,34.8
40043,30.2,98.6,27.4
40045,30.3,99.4,31.6
40047,11.5,97.4,33.1
40049,19.4,98.3,25.6
40051,12.2,97.6,28.1
40053,28.8,99.5,13.9
40055,21.8,98.5,34.5
40057,28.7,97.8,26.7
40059,34.4,97.0,7.6
40061,20.2,97.0,51.7
40063,34.4,97.9,36.1
40065,20.2,98.4,23.6
40067,30.0,98.5,40.3
40069,17.4,94.4,29.6
40071,18.9,97.7,32.5
40073,12.0,98.8,25.0
40075,30.6,98.2,30.5
40077,19.1,95.9,36.1
40079,17.3,97.6,32.8
40081,15.6,97.3,25.2
40083,10.6,98.3,38.7
40085,27.3,96.6,29.3
40087,7.3,97.8,45.9
40089,19.7,95.3,26.2
40091,40.6,96.1,45.0
40093,16.9,97.8,22.4
40095,38.2,97.8,28.1
40097,17.8,96.8,31.3
40099,24.2,95.6,26.3
40101,14.3,97.0,41.4
40103,15.8,97.6,31.9
40105,15.6,97.9,42.2
40107,24.2,96.4,40.3
40109,10.5,97.3,37.3
40111,18.0,97.2,35.4
40113,16.2,97.1,36.0
40115,15.4,96.7,33.6
40117,20.1,96.8,30.4
40119,14.4,97.5,52.4
40121,22.8,97.6,39.8
40123,15.6,98.4,27.0
40125,12.7,97.6,33.3
40127,27.5,96.6,34.8
40129,27.8,98.5,23.9
40131,8.7,97.3,33.9
40133,20.1,96.2,33.1
40135,20.2,95.8,32.6
40137,19.7,98.4,32.1
40139,18.3,95.9,21.5
40141,30.0,95.7,35.4
40143,10.7,97.1,35.8
40145,9.7,97.0,34.0
40147,14.2,98.7,35.8
40149,20.6,98.4,26.1
40151,28.8,99.8,38.3
40153,15.9,98.6,30.1
41001,21.0,98.4,39.6
41003,6.9,98.3,52.7
41005,5.6,97.4,42.1
41007,29.1,98.3,36.7
41009,7.2,97.9,46.6
41011,11.0,97.5,37.3
41013,9.3,97.7,36.5
41015,17.1,97.0,35.0
41017,15.2,97.1,40.8
41019,8.3,97.8,38.2
41021,21.0,98.8,26.6
41023,22.0,98.1,24.2
41025,18.5,97.8,29.9
41027,11.4,96.4,27.2
41029,6.9,96.4,43.6
41031,17.6,95.7,39.0
41033,7.0,95.4,48.0
41035,15.8,97.3,43.4
41037,22.1,96.0,32.9
41039,5.6,97.4,44.6
41041,31.2,98.2,40.5
41043,5.2,97.0,40.0
41045,15.7,95.9,35.8
41047,5.5,94.9,41.3
41049,12.9,92.7,19.4
41051,5.3,96.4,42.4
41053,5.7,98.2,39.6
41055,19.7,99.7,29.2
41057,42.2,95.9,32.1
41059,12.7,94.6,33.0
41061,9.1,97.1,29.8
41063,24.5,97.3,27.6
41065,11.8,97.1,28.8
41067,3.9,96.9,37.1
41069,32.5,99.1,24.2
41071,5.0,96.2,43.0
42001,6.8,98.8,35.5
42003,9.4,99.1,36.0
42005,14.7,99.2,33.2
42007,9.4,99.0,31.9
42009,18.3,98.9,39.9
42011,6.6,98.8,38.0
42013,9.3,99.1,38.5
42015,18.3,98.1,29.6
42017,4.2,98.8,40.2
42019,7.6,99.4,34.0
42021,13.8,99.2,34.8
42023,47.3,98.8,41.4
42025,23.8,98.5,31.9
42027,11.5,97.9,51.5
42029,4.3,98.6,36.9
42031,22.5,99.0,39.4
42033,19.4,98.6,36.3
42035,21.8,98.7,31.3
42037,12.6,99.2,29.7
42039,21.8,99.1,30.4
42041,5.5,99.2,32.0
42043,8.9,98.6,33.0
42045,6.7,98.4,41.9
42047,20.2,99.5,34.4
42049,9.2,98.5,40.3
42051,13.3,98.7,35.4
42053,75.6,98.6,32.9
42055,6.4,98.6,30.1
42057,16.9,98.9,30.8
42059,13.6,99.0,24.0
42061,26.2,98.6,28.9
42063,13.2,99.0,44.6
42065,19.1,98.6,35.9
42067,16.7,96.7,29.3
42069,12.8,98.4,36.4
42071,3.8,97.9,39.6
42073,9.7,99.3,42.8
42075,7.1,97.8,38.5
42077,4.5,97.8,42.4
42079,13.4,98.9,34.2
42081,13.8,98.8,36.6
42083,19.8,99.4,37.6
42085,10.5,98.8,33.2
42087,12.9,98.4,28.0
42089,26.6,98.0,40.0
42091,5.2,98.7,36.3
42093,9.1,98.5,37.0
42095,6.7,98.8,39.8
42097,14.2,98.7,33.8
42099,11.6,98.2,30.1
42101,11.0,97.2,43.6
42103,41.8,98.9,49.3
42105,49.0,98.6,30.7
42107,16.2,99.2,37.0
42109,10.2,98.6,24.9
42111,23.4,98.7,30.4
42113,56.9,99.6,32.0
42115,27.1,98.6,38.2
42117,24.8,99.1,36.6
42119,15.3,99.2,41.6
42121,19.9,98.6,32.9
42123,27.5,98.9,25.0
42125,11.5,99.0,29.9
42127,41.5,98.6,36.7
42129,10.0,99.4,33.5
42131,19.2,99.1,32.1
42133,5.7,98.7,37.2
44001,10.2,99.8,38.3
44003,6.0,98.1,37.8
44005,19.0,99.4,34.3
44007,9.7,97.5,38.3
44009,22.0,99.3,38.7
45001,21.4,97.7,37.9
45003,12.0,98.5,40.2
45005,23.9,97.3,48.2
45007,11.7,97.4,35.2
45009,34.3,97.7,52.2
45011,18.1,97.3,46.3
45013,26.5,98.6,41.9
45015,7.7,98.1,37.5
45017,17.1,96.7,65.1
45019,14.7,98.8,44.8
45021,15.8,98.9,38.4
45023,12.9,97.9,40.0
45025,16.3,96.3,36.9
45027,28.7,97.1,37.6
45029,24.4,98.9,35.7
45031,15.5,98.0,45.3
45033,19.3,96.0,51.7
45035,7.3,97.5,40.6
45037,17.1,98.7,51.7
45039,22.1,97.1,52.9
45041,13.8,97.6,35.9
45043,27.8,98.9,40.2
45045,7.8,98.0,36.8
45047,11.3,97.9,43.1
45049,25.1,98.9,23.9
45051,35.2,98.7,42.7
45053,12.3,95.5,38.1
45055,14.1,98.7,38.8
45057,8.6,98.4,33.3
45059,18.8,97.8,41.2
45061,17.1,97.4,52.8
45063,8.7,98.0,36.8
45065,29.7,99.0,34.2
45067,25.0,95.1,36.1
45069,22.2,97.4,44.5
45071,18.4,99.0,44.9
45073,20.4,98.0,48.3
45075,21.5,98.2,43.1
45077,11.7,98.6,45.2
45079,11.2,98.3,43.9
45081,22.3,94.4,37.2
45083,9.8,97.4,37.2
45085,13.8,98.1,36.1
45087,17.1,97.5,34.0
45089,18.3,96.5,40.7
45091,5.8,98.5,35.8
46003,14.0,99.1,19.9
46005,10.1,95.4,19.5
46007,17.0,90.5,30.5
46009,13.9,99.6,23.6
46011,9.4,99.2,30.9
46013,10.2,99.2,24.5
46015,13.4,99.8,16.8
46017,15.8,87.8,22.4
46019,14.4,97.3,45.0
46021,31.1,98.7,45.9
46023,19.5,97.0,26.5
46025,13.8,98.9,23.2
46027,14.0,97.1,37.9
46029,8.6,97.6,34.4
46031,21.7,91.9,34.3
46033,26.5,97.4,32.6
46035,9.4,99.6,34.3
46037,32.6,99.8,31.0
46039,19.7,98.5,12.3
46041,15.3,89.8,27.4
46043,18.0,97.4,31.2
46045,24.6,100.0,19.3
46047,25.8,99.1,52.8
46049,25.5,99.7,7.7
46051,12.6,98.6,34.8
46053,28.3,98.5,31.3
46055,26.8,100.0,25.0
46057,23.2,97.7,12.1
46059,20.6,99.6,18.6
46061,14.1,99.8,15.9
46063,27.4,97.9,0.0
46065,7.0,96.0,20.8
46067,12.4,99.2,20.6
46069,19.8,100.0,8.5
46071,34.1,91.2,44.2
46073,18.1,95.1,13.4
46075,28.0,95.5,7.1
46077,22.4,98.6,37.8
46079,19.1,98.6,31.8
46081,20.8,99.2,33.6
46083,3.1,98.8,28.6
46085,20.0,96.1,16.4
46087,13.1,99.0,21.4
46089,29.5,100.0,16.5
46091,28.3,98.2,15.0
46093,8.9,98.9,20.8
46095,19.1,89.3,22.3
46097,29.5,98.5,30.1
46099,6.2,97.8,31.4
46101,9.9,98.5,31.9
46102,22.9,61.2,35.3
46103,10.7,98.7,36.0
46105,25.7,97.4,18.5
46107,37.3,100.0,19.3
46109,23.6,97.4,35.5
46111,17.6,100.0,17.6
46115,20.3,99.0,22.3
46117,10.6,100.0,54.7
46119,30.6,98.6,22.6
46121,16.0,88.0,32.4
46123,28.1,99.5,37.0
46125,12.7,99.4,28.8
46127,5.5,98.8,20.3
46129,26.4,98.1,26.0
46135,6.6,98.7,24.5
46137,23.1,88.3,38.0
47001,11.9,98.1,32.6
47003,9.6,96.9,37.6
47005,26.1,99.4,30.0
47007,16.4,98.0,28.3
47009,12.1,97.9,33.9
47011,7.7,97.9,34.3
47013,22.4,97.6,27.9
47015,9.5,97.1,32.2
47017,17.1,98.9,33.6
47019,15.0,99.2,28.5
47021,6.9,97.8,27.2
47023,16.4,99.1,27.1
47025,12.7,98.7,39.7
47027,27.3,99.4,19.6
47029,19.7,98.2,34.1
47031,9.2,98.0,31.2
47033,12.0,97.7,41.4
47035,12.3,98.4,35.1
47037,9.6,97.5,39.2
47039,33.1,99.3,34.6
47041,19.7,97.3,21.7
47043,11.5,97.8,27.2
47045,9.8,98.7,35.3
47047,8.0,98.4,41.4
47049,18.5,99.3,32.4
47051,15.4,98.3,38.7
47053,13.5,98.7,36.1
47055,17.3,98.2,29.3
47057,18.0,98.1,32.3
47059,15.7,98.9,33.7
47061,23.6,97.5,38.8
47063,10.1,97.4,44.1
47065,9.4,98.7,38.2
47067,24.3,97.8,35.5
47069,16.1,99.2,43.7
47071,28.5,98.7,45.4
47073,15.4,97.9,36.1
47075,15.1,98.2,37.4
47077,16.3,97.4,46.3
47079,23.6,99.0,35.9
47081,17.7,98.0,37.2
47083,31.1,98.8,26.5
47085,23.5,98.6,36.8
47087,23.6,98.4,36.4
47089,17.7,98.0,29.2
47091,22.4,97.1,43.8
47093,8.7,98.9,38.1
47095,16.4,95.6,30.7
47097,15.3,97.0,35.6
47099,11.6,98.1,37.5
47101,13.6,99.5,34.7
47103,11.8,97.8,40.9
47105,10.4,96.9,25.9
47107,9.9,97.9,38.6
47109,18.2,98.5,30.4
47111,12.7,98.2,33.5
47113,11.7,98.4,44.1
47115,15.3,98.1,39.2
47117,9.7,98.3,32.8
47119,8.6,98.5,35.7
47121,14.2,96.8,44.0
47123,12.6,97.7,27.3
47125,9.8,98.1,34.9
47127,15.3,98.3,40.5
47129,16.9,98.2,39.1
47131,13.6,98.4,33.3
47133,13.6,99.4,41.0
47135,37.4,98.9,27.4
47137,37.0,99.8,42.9
47139,17.9,98.3,33.3
47141,8.9,98.9,43.7
47143,16.6,98.8,36.9
47145,15.9,98.6,28.4
47147,5.6,98.6,34.1
47149,5.6,97.8,35.6
47151,14.1,99.5,24.2
47153,15.0,98.0,43.9
47155,34.7,97.0,32.7
47157,12.2,97.8,44.1
47159,13.0,97.8,23.5
47161,24.1,97.5,24.4
47163,11.7,98.7,34.4
47165,6.5,97.9,34.3
47167,9.7,98.4,35.0
47169,7.8,99.6,19.0
47171,13.8,99.9,37.6
47173,21.3,97.3,34.9
47175,16.9,97.6,26.8
47177,13.9,96.6,35.5
47179,10.2,98.5,40.1
47181,22.0,97.1,31.2
47183,13.1,98.9,36.7
47185,14.9,98.6,34.9
47187,4.2,99.0,35.8
47189,6.4,98.5,32.8
48001,19.8,95.7,38.7
48003,11.0,96.7,39.6
48005,15.4,95.4,38.5
48007,39.0,95.0,36.4
48009,15.9,98.5,38.9
48011,21.1,98.6,16.5
48013,15.2,90.0,22.2
48015,13.2,95.8,45.1
48017,23.2,96.2,10.6
48019,27.5,95.6,39.1
48021,14.0,95.8,35.3
48023,37.7,97.5,40.3
48025,20.7,95.7,37.7
48027,11.5,96.0,36.7
48029,7.9,95.6,41.3
48031,20.0,95.5,32.4
48033,39.9,90.6,0.0
48035,25.8,96.6,24.2
48037,14.3,96.9,38.2
48039,11.0,96.9,34.6
48041,11.2,96.6,51.8
48043,22.7,98.2,37.9
48045,41.0,99.1,35.9
48047,30.1,98.1,30.2
48049,23.5,98.2,32.5
48051,25.1,97.1,21.5
48053,25.5,96.8,31.8
48055,9.8,93.1,46.2
48057,33.6,93.9,26.9
48059,20.3,98.8,18.3
48061,16.8,89.9,42.5
48063,23.3,97.4,47.8
48065,16.3,97.9,9.5
48067,18.5,96.1,31.8
48069,19.6,95.6,22.1
48071,12.4,96.2,41.2
48073,13.1,94.0,33.9
48075,19.3,99.7,37.0
48077,21.1,97.5,32.5
48079,24.1,94.0,43.7
48081,39.5,99.2,19.8
48083,37.0,98.4,16.5
48085,6.0,97.5,34.0
48087,29.9,96.7,54.6
48089,30.8,92.7,18.1
48091,10.0,98.3,31.9
48093,26.8,95.9,10.7
48095,47.2,98.6,61.0
48097,8.6,95.9,31.2
48099,16.9,97.2,35.3
48101,36.1,96.9,28.0
48103,10.9,94.2,9.9
48105,29.0,95.2,23.1
48107,27.6,93.3,23.9
48109,35.6,93.9,24.2
48111,20.6,95.1,37.6
48113,8.0,93.6,37.3
48115,14.3,96.0,45.0
48117,14.5,95.2,23.6
48119,17.2,99.0,35.1
48121,5.6,97.7,36.1
48123,26.3,96.6,46.1
48125,36.8,98.3,40.4
48127,28.6,94.0,28.7
48129,37.5,98.3,34.2
48131,39.1,95.4,17.8
48133,32.6,96.6,21.6
48135,9.4,94.8,34.8
48137,52.5,98.6,11.6
48139,6.7,96.4,36.5
48141,8.5,94.2,40.4
48143,22.6,97.2,46.2
48145,28.6,95.1,52.4
48147,14.4,97.5,29.9
48149,35.5,98.5,30.7
48151,25.0,98.8,39.4
48153,26.4,95.0,13.0
48155,38.6,99.4,23.5
48157,4.8,96.9,38.8
48159,32.2,96.3,27.4
48161,29.6,96.5,44.9
48163,22.0,97.4,35.4
48165,9.6,93.6,18.9
48167,15.7,97.1,39.8
48169,21.7,97.6,30.4
48171,18.1,96.3,37.4
48173,17.3,95.6,11.9
48175,24.9,99.0,46.7
48177,17.5,92.4,26.5
48179,21.5,96.6,38.0
48181,13.1,97.7,35.4
48183,11.6,97.1,39.3
48185,19.2,96.4,37.6
48187,7.1,96.5,34.9
48189,18.6,95.6,30.9
48191,34.7,94.6,32.1
48193,33.8,96.0,25.9
48195,20.6,97.7,45.9
48197,30.7,96.1,23.7
48199,15.6,97.6,40.7
48201,8.9,94.1,41.2
48203,17.3,95.6,33.3
48205,11.4,97.8,18.7
48207,37.6,97.3,30.1
48209,6.1,96.3,45.3
48211,22.2,95.5,30.1
48213,23.7,97.1,42.3
48215,13.3,87.2,43.2
48217,20.2,95.4,34.2
48219,14.1,95.1,28.4
48221,12.9,97.3,43.5
48223,12.5,96.3,32.8
48225,30.2,96.3,49.0
48227,14.0,97.7,28.6
48229,29.3,92.5,34.3
48231,11.9,94.3,38.9
48233,33.6,99.1,25.4
48235,28.1,91.2,48.5
48237,24.1,96.6,24.8
48239,26.9,95.8,33.2
48241,21.0,96.1,48.2
48243,43.9,91.6,74.1
48245,13.7,97.4,37.6
48247,34.8,89.3,39.5
48249,21.2,94.3,33.6
48251,7.3,95.6,33.8
48253,20.0,98.7,30.3
48255,24.9,94.8,18.1
48257,7.2,96.0,40.0
48259,10.3,98.1,34.7
48261,41.6,89.1,0.0
48263,44.7,100.0,0.0
48265,14.2,96.7,32.2
48267,40.7,96.9,35.7
48269,40.4,100.0,75.0
48271,26.6,100.0,14.9
48273,16.3,91.6,42.6
48275,31.3,97.9,48.1
48277,12.3,98.3,38.7
48279,22.5,96.6,40.6
48281,17.3,97.5,35.9
48283,23.7,94.5,28.8
48285,24.7,96.2,17.9
48287,21.0,94.9,41.6
48289,30.8,97.5,36.4
48291,14.4,94.9,40.9
48293,23.0,94.1,38.8
48295,21.1,95.7,16.7
48297,38.6,96.7,34.9
48299,41.8,96.4,35.0
48301,28.7,91.9,0.0
48303,9.7,96.9,44.7
48305,17.4,97.9,44.5
48307,27.3,98.3,21.0
48309,10.6,97.0,45.3
48311,50.4,93.0,0.0
48313,21.0,94.0,20.5
48315,29.7,98.1,46.6
48317,12.9,92.1,21.3
48319,39.5,100.0,36.2
48321,29.5,97.0,44.4
48323,10.1,89.5,40.2
48325,14.6,96.9,35.6
48327,43.3,98.9,14.8
48329,7.1,93.6,34.4
48331,17.6,95.9,40.8
48333,39.9,99.3,38.0
48335,40.7,92.0,4.9
48337,22.5,97.8,33.0
48339,8.0,96.4,34.3
48341,18.0,93.8,20.3
48343,14.5,97.2,39.8
48345,36.5,96.6,15.0
48347,16.5,94.8,48.7
48349,17.3,94.6,39.1
48351,30.8,94.1,53.8
48353,22.0,94.9,30.5
48355,13.1,95.8,38.8
48357,18.3,91.7,26.2
48359,18.6,98.8,21.8
48361,16.7,97.7,34.2
48363,33.4,96.9,38.0
48365,23.6,96.3,27.2
48367,9.7,97.8,33.5
48369,15.3,92.9,26.0
48371,15.8,94.5,26.3
48373,31.3,95.4,36.3
48375,12.4,94.7,40.5
48377,36.5,95.0,25.4
48379,20.2,97.3,24.7
48381,9.0,97.8,32.7
48383,16.1,95.7,13.0
48385,53.1,96.8,51.1
48387,26.1,98.5,52.1
48389,18.9,95.7,51.0
48391,31.1,97.6,35.7
48393,26.1,97.9,23.5
48395,24.6,96.2,35.3
48397,3.4,97.9,32.1
48399,25.8,98.4,25.1
48401,16.9,96.8,35.8
48403,46.0,99.5,39.2
48405,32.2,98.1,56.2
48407,28.9,95.7,38.9
48409,18.3,93.8,38.4
48411,33.3,96.5,44.8
48413,31.2,97.7,30.0
48415,15.1,94.8,30.0
48417,23.0,97.2,44.0
48419,23.2,93.0,30.4
48421,23.4,95.5,15.8
48423,14.6,97.1,36.8
48425,18.3,95.7,12.7
48427,18.0,89.8,42.3
48429,31.2,99.4,40.8
48431,29.4,100.0,7.9
48433,36.8,94.9,12.0
48435,33.8,91.3,13.2
48437,18.3,96.0,37.4
48439,7.4,95.7,38.3
48441,12.8,97.6,37.5
48443,43.8,99.8,100.0
48445,15.7,96.4,45.2
48447,32.7,100.0,54.3
48449,11.4,89.8,29.2
48451,12.0,96.9,35.5
48453,7.3,95.9,37.1
48455,32.8,96.6,34.2
48457,34.9,95.0,41.8
48459,15.7,96.4,33.1
48461,18.4,98.3,17.5
48463,20.3,97.5,37.0
48465,14.8,89.7,32.3
48467,12.9,96.6,33.1
48469,12.7,96.4,40.2
48471,15.4,97.2,54.3
48473,9.9,95.7,38.3
48475,15.2,95.1,31.8
48477,18.5,96.4,41.4
48479,9.7,89.4,44.9
48481,14.0,94.5,32.6
48483,24.1,96.1,42.0
48485,13.4,98.1,39.7
48487,19.8,97.5,31.4
48489,20.4,87.7,28.3
48491,5.5,97.5,34.7
48493,9.6,93.8,35.4
48495,14.6,95.7,26.7
48497,10.8,96.5,32.9
48499,21.8,98.0,38.8
48501,14.7,94.5,32.0
48503,14.2,98.5,28.3
48505,27.5,88.4,50.2
48507,16.9,92.9,45.1
49001,27.1,97.6,26.0
49003,6.7,97.7,27.6
49005,6.5,96.6,36.5
49007,20.7,97.8,43.7
49009,87.1,100.0,0.0
49011,3.2,98.2,30.8
49013,32.3,95.1,38.4
49015,19.2,97.1,27.1
49017,52.7,98.8,34.0
