cfips,total_population,old_age_dependency_ratio,child_dependency_ratio,median_age,sex_ratio
26069,25213,54.7,30.4,52.9,99.7
26071,11099,56.4,30.6,53.6,98.8
26073,70363,18.1,24.8,28.7,94.1
26075,158174,29.0,35.5,41.6,104.3
26077,264322,23.6,34.1,34.5,95.8
26079,17725,34.5,35.5,44.3,104.4
26081,652617,22.0,38.9,35.4,97.3
26083,2102,72.2,29.3,58.3,105.3
26085,11805,53.3,29.7,53.8,103.9
26087,87975,29.5,33.7,44.2,103.8
26089,21649,58.9,30.6,54.6,96.6
26091,98310,31.3,35.1,42.1,102.2
26093,190832,27.9,34.6,43.7,100.7
26095,6286,34.2,26.3,45.2,143.3
26097,10781,50.1,27.9,53.1,105.0
26099,870893,27.4,34.0,41.0,94.9
26101,24539,44.6,30.3,49.5,105.4
26103,66403,30.3,28.4,39.2,101.6
26105,29062,42.2,36.2,46.3,99.1
26107,43481,29.1,29.4,38.0,104.1
26109,22902,42.8,31.9,49.2,103.9
26111,83445,30.8,35.6,41.7,97.2
26113,15075,36.6,40.5,43.3,102.7
26115,150000,29.9,35.3,42.8,97.4
26117,63516,28.8,36.9,40.8,106.0
26119,9270,58.7,27.2,56.0,101.7
26121,173679,28.3,38.5,39.3,98.6
26123,48687,33.3,38.6,42.4,101.0
26125,1255340,27.1,33.7,41.0,96.1
26127,26545,36.6,39.8,43.6,103.0
26129,20895,45.8,32.8,50.6,100.8
26131,5802,69.8,22.6,59.1,103.0
26133,23323,37.0,39.4,44.3,102.9
26135,8282,52.9,36.4,52.3,102.7
26137,24613,36.3,36.2,44.8,99.5
26139,289162,24.7,39.2,35.5,97.8
26141,12687,60.0,30.1,55.7,99.1
26143,23863,62.1,28.2,56.6,100.5
26145,191166,32.3,36.2,41.0,94.3
26147,159285,31.0,34.6,44.0,98.8
26149,60789,30.6,42.4,39.8,99.4
26151,41179,37.7,37.5,45.4,99.3
26153,8031,49.1,30.4,52.3,97.5
26155,68176,30.1,34.8,43.0,98.0
26157,52683,34.4,34.6,44.8,101.3
26159,75416,30.7,39.7,41.1,98.9
26161,368385,20.7,27.6,33.9,98.2
26163,1753059,25.3,38.9,37.9,92.9
26165,33433,32.9,40.3,41.7,99.6
27001,15826,65.5,32.6,55.9,102.1
27003,353775,22.5,38.5,38.6,100.1
27005,34227,37.7,44.2,42.3,99.0
27007,46784,27.1,42.8,34.1,99.1
27009,40476,22.9,42.0,36.0,99.0
27011,4974,49.8,40.9,48.5,98.9
27013,67368,20.6,29.7,31.3,100.1
27015,25076,37.1,38.2,42.0,100.3
27017,35709,28.7,37.2,41.2,109.9
27019,103561,19.7,43.5,38.1,98.9
27021,29462,48.4,39.5,48.9,105.2
27023,11876,38.2,41.8,42.1,100.1
27025,55844,25.0,36.9,41.3,108.3
27027,64029,20.8,39.3,32.7,96.7
27029,8872,37.6,45.4,42.3,102.2
27031,5402,49.9,27.4,52.8,99.9
27033,11279,43.1,46.3,42.6,99.8
27035,64775,40.3,38.5,44.7,99.0
27037,425271,23.0,39.7,38.0,97.4
27039,20807,25.1,44.3,38.7,101.9
27041,37820,41.3,38.6,44.3,100.9
27043,13727,41.3,40.0,45.3,101.3
27045,21031,38.3,44.9,42.1,101.5
27047,30465,39.6,39.2,44.5,99.1
27049,46330,33.6,37.9,42.6,99.6
27051,5962,45.4,43.4,44.8,103.5
27053,1255296,22.0,34.3,36.7,97.9
27055,18670,38.0,38.8,45.3,99.4
27057,21287,47.2,39.0,49.0,103.8
27059,40004,26.1,39.1,39.8,102.4
27061,45180,42.2,37.3,46.6,102.4
27063,9873,39.0,38.4,45.0,103.6
27065,16205,36.2,37.0,45.3,101.0
27067,42909,33.3,42.9,39.0,100.0
27069,4272,46.3,39.5,48.0,101.3
27071,12355,44.6,31.8,50.0,101.2
27073,6645,51.2,37.2,49.9,100.7
27075,10571,46.2,31.2,50.5,107.7
27077,3747,42.8,35.5,51.0,115.0
27079,28425,29.8,40.5,41.0,101.5
27081,5641,48.4,45.9,45.3,101.5
27083,25696,27.5,44.1,35.9,97.1
27085,35788,32.0,39.4,40.9,99.0
27087,5508,34.7,61.4,35.8,102.8
27089,9353,38.9,41.5,43.1,102.8
27091,19737,42.4,39.5,45.5,100.7
27093,23149,35.3,43.4,41.8,104.6
27095,25963,31.4,41.3,40.4,100.7
27097,33119,34.1,41.7,41.9,102.2
27099,39931,32.1,44.4,39.1,102.7
27101,8247,49.0,40.7,47.9,99.7
27103,34176,25.6,35.5,36.1,99.4
27105,21667,29.4,49.2,36.1,108.3
27107,6466,38.3,42.9,43.2,99.6
27109,156446,25.7,40.9,37.4,95.4
27111,58416,43.7,39.9,46.8,101.1
27113,14110,30.9,39.6,39.3,98.3
27115,29254,34.4,32.8,45.6,115.2
27117,9163,39.3,48.2,42.1,93.7
27119,31384,32.1,42.4,38.9,103.6
27121,11107,44.2,37.1,46.5,101.4
27123,546598,23.2,37.4,35.2,95.3
27125,4005,37.4,44.6,43.0,104.9
27127,15193,39.6,46.1,41.5,101.8
27129,14572,37.4,41.1,44.0,103.5
27131,66549,25.1,34.8,36.6,103.5
27133,9386,36.3,44.0,41.0,93.4
27135,15259,29.7,41.3,41.6,107.7
27137,199499,31.4,30.8,41.0,100.5
27139,147201,17.7,44.5,36.8,99.0
27141,96015,17.9,42.3,36.1,104.0
27143,14871,31.4,40.2,41.8,103.4
27145,159788,24.3,37.5,34.8,101.4
27147,36710,30.4,43.7,39.2,99.8
27149,9770,27.4,34.3,33.8,100.5
27151,9329,39.8,41.1,43.8,99.2
27153,24603,39.0,43.4,43.9,105.9
27155,3282,45.0,36.1,46.6,97.5
27157,21564,37.9,37.8,45.4,101.5
27159,13681,39.3,47.8,41.3,97.9
27161,18658,30.3,39.7,40.6,91.5
27163,259072,24.7,40.4,39.5,98.0
27165,10903,36.7,43.6,40.7,98.5
27167,6264,33.6,37.2,43.0,110.3
27169,50744,25.8,27.5,35.6,98.6
27171,136387,21.0,46.8,37.1,102.6
27173,9775,36.7,41.2,42.5,101.3
28001,31103,31.2,35.6,39.9,95.3
28003,37058,31.4,39.5,40.0,97.2
28005,12341,41.9,36.6,47.3,92.1
28007,18308,34.9,45.5,39.7,90.5
28009,8275,29.5,34.7,42.3,96.7
28011,31253,26.2,41.5,36.0,88.9
28013,14417,32.7,40.7,42.3,92.1
28015,9972,41.0,32.9,46.9,107.1
28017,17060,30.1,42.9,39.8,93.5
28019,8206,38.8,38.5,43.9,100.9
28021,9042,27.6,36.3,34.1,88.1
28023,15612,35.6,38.8,42.3,87.1
28025,19515,31.2,38.7,39.2,88.4
28027,22685,26.2,46.5,35.4,86.2
28029,28339,29.2,38.8,38.6,86.9
28031,18810,29.2,41.7,37.0,94.0
28033,182256,21.1,41.7,37.1,92.8
28035,75162,21.6,36.7,32.5,90.9
28037,7716,35.1,41.2,43.2,93.8
28039,24098,25.1,44.9,36.6,101.8
28041,13619,21.2,29.2,40.1,147.2
28043,20927,30.2,40.9,39.7,95.7
28045,47339,34.1,34.1,44.7,93.9
28047,206169,24.4,39.0,36.5,96.4
28049,235604,23.2,39.3,35.3,87.5
28051,17414,25.6,43.0,35.0,92.0
28053,8198,29.7,46.3,38.0,88.8
28055,1223,35.3,21.3,43.6,185.7
28057,23396,29.1,35.9,40.5,101.1
28059,142872,26.6,38.6,38.9,97.4
28061,16454,35.0,39.4,41.3,95.8
28063,7129,24.8,35.3,40.7,96.7
28065,11182,39.0,34.7,44.5,90.5
28067,68307,28.9,43.2,37.5,95.0
28069,9829,34.6,30.8,38.6,98.7
28071,54059,18.4,27.0,30.5,93.7
28073,62693,22.1,40.2,36.6,90.8
28075,75557,29.0,39.7,37.9,94.2
28077,12595,31.0,42.3,40.7,96.8
28079,22791,27.9,44.6,37.7,101.6
28081,85304,24.9,42.3,37.5,91.3
28083,28764,24.4,47.7,34.1,89.1
28085,34197,28.5,39.2,39.5,88.9
28087,58896,26.5,39.3,37.5,90.4
28089,105482,21.3,40.4,37.4,92.3
28091,24785,31.7,40.1,40.7,93.3
28093,35502,28.4,34.2,41.4,97.7
28095,35559,34.0,38.9,41.2,90.7
28097,9956,38.8,40.8,42.8,85.0
28099,29250,28.9,48.5,37.3,91.6
28101,21215,27.4,41.8,37.6,88.3
28103,10566,27.9,42.0,37.5,84.3
28105,49593,16.0,24.6,26.1,98.7
28107,34079,26.9,42.4,39.2,92.2
28109,55512,32.2,38.1,41.7,97.5
28111,11981,30.8,38.7,41.6,96.3
28113,39365,29.4,45.2,37.5,89.3
28115,31996,25.7,45.5,37.0,91.5
28117,25155,29.7,37.9,39.4,94.1
28119,7038,29.3,39.1,40.1,87.6
28121,154119,24.7,37.4,38.0,93.2
28123,28288,27.7,46.9,36.7,100.7
28125,4427,29.3,40.7,41.2,87.1
28127,26818,30.3,40.6,39.9,93.7
28129,15919,34.2,40.4,42.1,92.8
28131,18282,27.3,35.4,39.7,101.4
28133,25759,20.9,34.2,36.3,111.5
28135,14041,23.2,30.0,36.4,130.7
28137,28419,27.0,38.4,38.6,93.2
28139,21976,27.4,40.9,39.2,91.2
28141,19396,35.6,37.2,43.2,93.4
28143,9807,20.6,49.4,34.6,89.1
28145,28578,28.5,42.9,38.6,94.6
28147,14423,34.4,40.4,39.6,98.0
28149,46030,28.2,40.2,39.6,91.9
28151,45072,28.3,44.5,37.1,87.3
28153,20344,27.9,42.3,41.1,94.4
28155,9727,30.9,40.5,40.5,91.9
28157,8727,28.2,34.5,38.5,117.0
28159,18116,35.6,39.2,41.5,94.5
28161,12276,35.5,38.9,44.0,92.1
28163,28511,20.5,37.2,35.8,130.0
29001,25468,22.1,28.1,27.9,93.2
29003,17554,33.2,39.7,41.9,100.2
29005,5180,46.6,36.3,48.3,99.3
29007,25336,30.1,38.6,40.0,87.1
29009,35615,37.7,40.4,43.6,98.9
29011,11732,37.3,42.2,41.7,97.3
29013,16282,34.3,41.3,41.3,97.4
29015,19305,59.7,33.5,54.1,100.1
29017,12181,34.3,37.2,44.9,101.3
29019,179704,18.2,30.2,31.6,94.3
29021,87904,26.4,36.8,38.3,102.0
29023,42570,32.8,41.2,41.2,96.8
29025,9052,34.9,41.6,42.9,101.8
29027,44944,26.1,34.0,38.7,104.4
29029,45823,51.6,32.5,52.1,98.4
29031,78834,26.7,34.3,36.7,93.5
29033,8723,38.8,39.6,44.2,97.5
29035,6085,35.0,43.4,41.5,98.1
29037,104687,28.4,40.8,39.9,95.0
29039,14144,44.1,46.3,44.3,103.2
29041,7449,46.0,42.9,46.2,96.5
29043,87324,26.6,43.1,38.6,95.2
29045,6783,38.5,41.0,44.4,103.3
29047,246480,23.0,39.1,37.2,96.4
29049,20503,30.1,40.0,40.6,98.1
29051,76630,27.2,36.7,39.0,102.2
29053,17522,29.5,36.3,38.8,105.5
29055,23984,33.9,39.6,42.2,96.4
29057,7571,43.3,37.0,46.4,103.6
29059,16841,37.9,42.8,43.3,89.7
29061,8294,38.3,47.8,40.9,100.9
29063,11872,27.3,26.5,41.0,157.8
29065,15518,39.2,40.0,45.6,98.4
29067,13335,45.5,40.9,47.8,101.2
29069,29657,31.6,45.4,39.4,90.2
29071,103629,29.1,38.4,40.6,99.3
29073,14673,40.2,36.6,47.5,99.8
29075,6576,35.7,46.3,40.3,94.0
29077,291574,26.2,33.1,36.3,94.8
29079,9885,39.3,45.1,40.5,97.4
29081,8427,42.4,46.1,42.8,98.4
29083,21854,39.0,39.3,44.3,96.7
29085,9452,66.8,33.4,55.0,94.6
29087,4374,48.2,37.8,48.7,96.4
29089,10022,32.7,36.3,38.8,102.9
29091,40130,35.1,42.6,40.8,94.7
29093,10150,39.2,36.5,45.9,97.7
29095,700733,24.4,38.4,36.8,93.5
29097,120528,26.2,41.9,36.2,94.9
29099,224777,24.3,37.5,39.6,98.9
29101,53948,19.2,32.6,30.3,105.5
29103,3948,39.6,43.7,44.2,101.0
29105,35680,31.3,43.1,39.2,96.1
29107,32697,31.8,38.8,42.4,102.5
29109,38241,31.9,44.9,38.7,97.9
29111,9898,31.9,38.6,40.9,105.2
29113,57590,22.2,41.7,37.4,100.2
29115,12004,38.4,42.7,42.0,94.0
29117,14969,33.8,36.0,40.0,80.5
29119,22882,26.6,44.0,38.2,103.4
29121,15154,41.2,43.2,43.1,98.4
29123,12176,32.6,40.3,41.9,98.0
29125,8791,37.5,35.4,45.3,100.1
29127,28572,29.9,40.1,38.9,94.2
29129,3623,40.1,44.7,42.7,98.1
29131,25369,32.9,41.0,40.5,98.8
29133,13328,30.3,34.5,41.0,119.7
29135,15907,27.5,42.4,37.7,110.7
29137,8630,42.7,39.4,46.6,103.0
29139,11414,35.6,38.3,43.9,97.7
29141,20438,43.6,42.5,46.0,98.9
29143,17275,32.7,40.1,41.7,90.8
29145,58288,31.5,41.3,39.7,98.6
29147,22199,21.7,23.0,30.0,100.4
29149,10561,43.4,41.8,46.5,96.9
29151,13613,29.2,38.5,41.3,107.0
29153,9138,53.0,36.1,51.8,97.2
29155,16330,29.5,45.0,38.1,87.5
29157,19227,31.9,40.4,41.2,96.0
29159,42421,28.8,42.4,37.8,98.3
29161,44587,25.7,33.5,35.8,110.8
29163,18158,29.9,37.8,38.6,118.2
29165,102848,23.9,38.5,38.3,97.4
29167,32031,30.0,38.9,38.1,96.5
29169,52359,12.3,31.5,27.8,131.7
29171,4746,48.3,44.2,46.4,99.7
29173,10258,37.5,37.6,45.2,99.1
29175,24769,26.4,35.0,39.2,108.2
29177,22900,30.9,38.5,42.4,97.8
29179,6274,40.3,32.2,46.3,109.6
29181,13484,36.9,40.1,42.1,97.3
29183,398472,24.7,37.9,39.0,96.7
29185,9455,50.9,37.3,49.3,100.4
29186,17887,33.3,36.3,43.7,102.5
29187,66653,26.7,33.8,39.2,114.7
29189,996179,30.2,36.8,40.4,90.3
29195,22932,30.8,38.8,36.7,99.3
29197,4550,35.3,46.6,39.5,94.5
29199,4923,35.3,55.6,36.3,93.0
29201,38538,31.4,41.3,40.1,94.9
29203,8207,37.3,37.8,45.0,97.8
29205,5975,39.1,43.8,42.8,107.9
29207,29255,35.0,37.7,42.0,93.4
29209,31875,58.5,31.4,54.2,96.4
29211,6163,33.9,38.9,42.3,96.3
29213,55563,38.0,36.9,43.2,90.8
29215,25518,36.0,37.4,43.1,108.0
29217,20560,34.4,43.1,41.7,94.4
29219,35090,30.3,40.3,41.2,98.0
29221,24819,27.6,38.7,40.5,107.4
29223,13058,42.9,36.2,48.2,96.3
29225,39127,27.0,47.3,36.4,104.3
29227,2001,45.8,38.7,48.2,98.9
29229,18256,36.3,47.1,41.5,94.8
29510,304709,20.3,28.4,36.0,94.1
30001,9454,36.8,28.5,42.6,100.0
30003,13302,23.6,62.8,31.4,98.4
30005,6698,28.5,54.8,33.5,96.0
30007,6080,40.9,33.4,47.1,108.9
30009,10689,45.3,31.5,51.1,103.3
30011,1305,48.2,35.3,53.3,112.2
30013,81576,31.6,38.2,38.0,102.3
30015,5731,37.7,40.8,40.9,99.1
30017,11563,33.9,35.7,42.5,97.8
30019,1705,49.5,39.7,51.4,114.7
30021,8824,32.3,35.0,41.7,112.9
30023,9153,39.0,22.3,49.0,111.9
30025,2975,30.3,46.3,35.3,96.5
30027,11167,42.9,37.9,45.0,104.8
30029,102001,32.8,37.1,42.2,99.7
30031,111401,18.5,29.3,33.4,107.8
30033,1051,36.6,39.8,40.1,99.8
30035,13706,20.9,54.3,32.5,97.5
30037,814,44.8,30.6,55.0,101.5
30039,3325,56.2,32.6,54.6,107.3
30041,16422,26.2,48.5,34.5,99.4
30043,12069,36.6,36.3,47.5,103.7
30045,1968,40.5,37.4,53.9,120.9
30047,30383,40.3,43.0,42.3,97.4
30049,68714,31.1,35.8,41.3,98.0
30051,2455,37.6,39.8,40.1,78.2
30053,19845,54.3,34.9,52.5,97.7
30055,1826,48.7,39.0,49.4,116.4
30057,8530,53.1,28.1,53.1,102.6
30059,1795,65.3,37.2,56.3,113.4
30061,4330,54.0,36.1,52.3,111.5
30063,119062,23.6,28.5,36.0,99.6
30065,4682,51.4,36.1,51.5,100.9
30067,16513,37.4,28.9,46.5,99.8
30069,464,30.7,29.3,49.6,108.1
30071,4032,40.1,42.9,47.5,103.5
30073,5911,37.2,43.5,41.1,98.0
30075,1634,45.1,26.3,50.2,90.2
30077,6843,31.0,20.4,46.1,169.2
30079,1162,73.1,52.1,52.5,100.0
30081,43424,46.9,34.6,49.3,98.4
30083,11097,25.6,43.3,38.0,107.5
30085,11091,20.9,61.1,30.4,96.6
30087,9065,26.4,48.0,36.5,100.2
30089,11804,60.1,34.1,54.5,106.9
30091,3389,39.9,37.5,43.7,105.1
30093,34895,31.1,33.5,40.1,104.4
30095,9562,41.1,38.4,47.5,101.1
30097,3676,53.6,40.2,46.8,98.3
30099,6127,42.3,45.9,42.5,96.6
30101,4812,29.1,30.5,44.2,123.0
30103,614,51.7,19.8,57.8,106.0
30105,7424,42.1,41.8,44.4,102.2
30107,2138,47.6,38.6,46.9,90.0
30109,1037,50.5,50.9,50.5,97.1
30111,160390,28.6,39.3,38.7,97.4
31001,31541,30.6,41.0,38.0,99.5
31003,6315,44.6,45.0,44.8,100.6
31005,439,72.0,60.3,48.0,87.6
31007,645,55.9,51.4,50.4,98.5
31009,467,63.4,37.9,57.5,111.3
31011,5228,41.7,43.4,44.6,98.0
31013,10845,31.5,43.6,39.6,102.6
31015,1882,66.9,35.9,56.2,96.5
31017,2887,52.8,40.1,48.6,92.9
31019,49594,23.5,37.7,33.8,99.6
31021,6503,44.7,41.6,45.6,95.6
31023,7997,37.2,41.5,42.9,98.9
31025,26022,29.8,40.8,41.3,102.1
31027,8483,40.6,47.9,42.2,102.5
31029,3707,45.6,42.9,44.2,92.0
31031,5801,37.5,41.7,42.1,101.4
31033,9428,34.3,40.1,41.0,99.4
31035,6193,36.8,43.8,41.9,103.9
31037,10681,21.8,52.6,36.0,132.4
31039,8882,40.3,45.3,40.9,102.4
31041,10788,41.0,44.3,43.6,100.3
31043,20124,23.9,50.7,33.0,99.5
31045,8685,28.8,28.7,34.3,99.1
31047,23638,28.6,48.5,35.9,104.3
31049,1770,38.7,32.8,50.1,90.1
31051,5682,37.7,46.6,41.4,101.6
31053,36565,33.8,42.7,39.2,98.4
31055,565739,21.2,41.7,34.9,97.3
31057,1928,32.9,42.2,42.9,106.0
31059,5542,41.0,35.2,46.6,97.4
31061,2970,50.6,34.5,50.6,98.5
31063,2636,46.1,36.2,44.5,106.7
31065,4712,47.8,42.2,47.2,97.9
31067,21548,36.9,40.3,43.4,101.4
31069,1916,52.8,42.1,49.6,101.0
31071,2081,51.1,41.8,45.8,113.7
31073,2001,52.4,34.9,54.0,109.5
31075,691,43.1,45.2,37.9,124.4
31077,2361,50.4,44.3,45.4,99.6
31079,61338,25.9,47.7,36.1,102.5
31081,9219,35.0,41.8,41.7,98.2
31083,3380,48.4,42.8,46.3,99.8
31085,889,38.1,37.3,48.3,103.4
31087,2788,50.2,48.3,45.4,106.2
31089,10123,40.9,46.0,43.1,101.5
31091,741,46.3,36.2,46.1,101.9
31093,6428,38.4,44.5,42.6,102.4
31095,7102,44.5,38.7,47.1,93.1
31097,5118,29.0,29.9,39.8,150.5
31099,6588,35.1,45.8,39.1,98.3
31101,8048,50.7,38.1,49.3,103.9
31103,875,45.5,45.1,48.4,109.8
31105,3576,46.1,34.2,47.6,104.6
31107,8400,48.8,47.4,45.5,97.2
31109,315976,22.0,36.0,33.8,100.8
31111,35042,33.7,41.9,41.5,97.1
31113,896,36.8,54.7,39.4,112.8
31115,690,39.3,32.3,44.5,112.3
31117,420,59.9,21.1,58.1,97.2
31119,35023,26.6,42.9,36.6,99.3
31121,7826,37.0,39.0,43.1,98.2
31123,4711,36.8,41.8,41.9,106.5
31125,3525,37.9,39.1,45.1,98.4
31127,6978,34.1,36.2,38.4,100.6
31129,4204,51.1,38.6,49.6,97.7
31131,15965,34.0,42.7,42.0,97.1
31133,2640,56.8,43.2,49.7,94.0
31135,2889,45.1,47.9,42.7,108.4
31137,9050,37.6,43.2,41.6,99.6
31139,7132,34.3,43.7,41.6,97.6
31141,33250,31.3,46.5,38.3,105.2
31143,5208,40.2,41.1,44.9,95.7
31145,10725,36.2,42.6,40.2,98.1
31147,7913,44.3,38.9,47.3,101.2
31149,1430,45.3,40.2,41.0,114.4
31151,14221,23.8,40.3,37.5,99.5
31153,183956,19.3,44.9,34.8,100.2
31155,21356,32.2,42.3,41.1,102.0
31157,35884,33.9,44.3,39.1,93.2
31159,17217,29.0,39.1,37.8,103.4
31161,5215,50.0,43.2,46.3,92.5
31163,3015,52.6,38.6,51.1,99.8
31165,1298,36.1,42.9,35.4,88.1
31167,5946,31.7,44.2,41.3,105.4
31169,5000,49.8,43.8,46.8,98.4
31171,586,47.9,40.5,33.6,84.3
31173,7218,23.2,68.7,28.0,94.5
31175,4100,49.7,41.8,47.0,96.0
31177,20546,31.3,42.4,40.9,98.6
31179,9388,24.3,30.3,32.2,100.8
31181,3497,41.4,40.0,45.7,99.9
31183,689,57.8,24.0,58.9,103.2
31185,13671,35.5,40.9,39.8,92.7
32001,24606,33.2,39.1,40.5,105.6
32003,2228866,23.9,37.4,37.5,99.5
32005,48486,51.9,29.9,52.9,101.8
32007,52537,19.0,43.7,34.7,109.3
32009,1030,41.6,21.9,54.6,85.9
32011,1839,34.3,51.7,42.5,101.6
32013,16834,27.3,45.8,37.1,108.5
32015,5565,22.5,45.3,37.6,118.6
32017,5177,38.0,32.3,43.7,128.8
32019,55667,36.7,36.8,43.9,101.3
32021,4487,55.3,28.8,53.3,89.5
32023,45514,56.4,32.0,53.1,104.9
32027,6591,23.9,24.8,42.6,178.3
32029,4086,61.1,32.1,53.0,110.3
32031,464182,26.4,34.9,38.5,101.6
32033,9570,28.9,30.4,40.8,149.3
32510,55244,34.3,34.5,42.2,106.1
33001,61174,37.0,31.0,47.9,96.5
33003,48461,50.4,27.7,53.4,100.6
33005,76040,32.1,28.8,43.0,95.9
33007,31486,39.4,27.1,48.7,112.8
33009,90331,32.5,25.5,43.3,96.6
33011,415305,24.6,32.1,40.8,98.9
33013,150902,29.3,30.6,43.1,96.7
33015,308211,28.4,30.9,44.7,98.4
33017,130161,22.7,27.7,36.8,97.0
33019,43173,35.8,31.2,46.9,98.9
34001,264650,29.9,35.1,41.8,93.9
34003,931275,28.2,34.5,41.9,94.4
34005,446301,27.4,33.5,41.6,96.9
34007,506721,25.5,37.0,38.8,93.2
34009,92701,47.6,31.4,50.3,95.7
34011,150085,25.0,39.5,37.6,104.0
34013,798698,21.9,38.1,37.7,92.7
34015,291745,25.5,35.1,40.4,94.5
34017,671923,17.7,30.2,35.3,99.0
34019,125063,30.0,31.1,46.6,98.5
34021,368085,24.2,33.7,38.8,95.7
34023,825015,23.9,34.5,39.0,97.3
34025,620821,28.9,34.7,43.4,94.8
34027,492715,27.7,34.2,42.8,96.6
34029,602018,42.4,45.2,42.4,93.3
34031,502763,23.7,38.7,37.3,95.3
34033,62754,31.0,35.9,42.5,95.7
34035,330151,25.3,35.2,41.8,95.7
34037,140996,27.6,31.4,44.9,99.4
34039,555208,23.3,37.8,38.9,95.5
34041,105730,29.1,31.7,44.5,96.0
35001,679037,26.4,35.1,38.0,96.1
35003,3547,94.3,32.6,59.4,105.3
35005,64912,27.2,45.6,36.1,99.7
35006,26763,28.1,39.1,37.5,102.5
35007,12106,51.1,33.4,50.3,102.5
35009,49502,20.3,43.2,31.7,107.3
35011,1995,34.0,99.6,22.2,137.8
35013,217696,26.3,41.1,33.3,96.6
35015,57865,24.4,44.7,35.4,101.9
35017,27391,51.2,37.1,46.5,97.6
35019,4336,33.5,28.3,43.7,165.0
35021,432,51.0,23.9,43.5,104.7
35023,4234,38.9,39.1,43.2,97.0
35025,70359,18.8,51.3,32.0,105.9
35027,19640,53.2,32.8,51.5,94.3
35028,18976,29.5,37.8,41.8,103.1
35029,24022,38.6,49.4,37.2,101.5
35031,71956,20.9,48.7,32.8,93.4
35033,4500,55.3,23.4,56.6,82.6
35035,66804,28.8,38.7,36.2,106.7
35037,8265,47.0,43.3,43.0,88.6
35039,38962,33.6,40.1,41.5,94.8
35041,18723,23.2,39.0,30.3,101.9
35043,144954,30.2,39.4,40.3,96.7
35045,125608,25.2,45.2,36.1,97.9
35047,27546,35.8,30.8,44.6,98.7
35049,150319,42.1,31.2,46.8,94.0
35051,10988,76.0,32.7,55.9,100.9
35053,16723,33.3,38.9,39.9,107.9
35055,32759,47.1,31.5,48.9,97.0
35057,15477,35.5,36.8,42.9,103.8
35059,4106,35.9,34.6,38.9,117.9
35061,76518,30.2,39.8,38.7,101.2
36001,306165,26.2,28.5,37.9,93.7
36003,46304,30.8,32.5,39.3,101.8
36005,1427056,20.7,39.9,34.5,89.1
36007,192042,31.0,31.5,39.7,96.9
36009,76750,32.8,38.0,42.5,99.5
36011,76958,30.9,32.1,43.2,105.3
36013,127584,33.8,34.2,42.8,97.4
36015,84115,31.6,35.8,41.3,98.2
36017,47527,35.0,35.3,44.8,100.5
36019,80320,25.9,27.5,40.3,105.7
36021,60016,40.7,29.4,48.5,99.6
36023,47618,25.1,29.2,36.4,96.7
36025,44676,41.7,28.5,48.3,101.9
36027,293524,27.7,29.7,42.5,98.8
36029,918873,29.1,32.9,40.2,93.8
36031,37281,38.8,26.6,48.3,108.9
36033,50389,26.9,30.4,40.5,121.8
36035,53452,32.4,33.5,44.2,99.5
36037,57554,30.8,33.3,43.0,100.2
36039,47335,36.2,26.9,46.7,108.9
36041,4454,55.3,24.2,55.5,103.6
36043,61738,35.1,35.0,44.3,98.0
36045,111454,21.8,38.6,32.8,110.1
36047,2576771,22.2,36.1,35.4,90.1
36049,26456,32.1,39.2,42.2,100.2
36051,63218,27.7,27.5,41.5,101.1
36053,70990,29.4,30.6,42.3,97.3
36055,743084,28.0,33.7,39.0,93.2
36057,49294,31.9,39.3,40.9,96.8
36059,1355683,29.4,35.6,41.9,95.0
36061,1629153,24.1,20.7,37.7,90.0
36063,210145,31.4,32.9,43.4,95.0
36065,229074,31.2,35.4,40.8,99.4
36067,461591,27.7,34.6,39.2,93.2
36069,109774,33.4,33.6,43.8,96.1
36071,382077,23.1,42.2,37.1,100.3
36073,40624,28.4,30.7,43.4,98.9
36075,117630,26.2,33.7,40.6,100.3
36077,59593,33.5,25.3,42.0,93.6
36079,98714,27.7,31.6,44.2,99.4
36081,2270976,24.7,31.4,39.3,94.3
36083,159013,26.8,30.8,39.9,97.5
36085,475596,26.3,35.3,40.2,94.2
36087,325213,28.1,50.5,35.9,96.4
36089,108352,27.8,32.1,39.0,103.8
36091,229313,29.3,32.2,42.9,97.6
36093,155086,28.1,35.3,39.9,94.7
36095,31189,36.0,29.2,45.8,98.3
36097,17845,35.6,32.0,46.8,100.8
36099,34295,31.5,32.9,41.9,109.6
36101,95843,32.9,36.6,42.9,99.5
36103,1481364,27.3,34.2,41.7,96.9
36105,75329,31.6,35.5,42.8,105.1
36107,48431,34.2,35.3,44.8,98.6
36109,102237,20.2,20.8,31.3,97.7
36111,178371,31.6,28.3,44.1,98.5
36113,64187,37.5,30.4,46.9,97.0
36115,61304,31.4,30.5,44.2,106.8
36117,90103,31.5,35.8,43.9,98.3
36119,968738,28.1,36.1,41.1,93.9
36121,40027,28.7,30.2,42.9,115.5
36123,24981,36.3,39.6,40.7,91.4
37001,166144,27.5,36.4,39.1,90.3
37003,37271,34.0,33.8,43.9,104.5
37005,11085,49.7,31.1,50.6,94.2
37007,24430,30.3,32.5,41.5,103.0
37009,27009,44.5,30.9,48.6,96.8
37011,17510,34.8,22.7,45.4,122.3
37013,47160,42.2,35.7,46.5,90.7
37015,19081,37.9,28.3,46.2,100.7
37017,33209,38.3,35.9,44.8,92.8
