cfips,birth_rate,pct_new_young_mothers
55121,52,1.9
55123,81,0.0
55125,71,0.0
55127,47,3.2
55129,63,0.6
55131,51,2.8
55133,50,0.6
55135,52,17.9
55137,68,6.3
55139,48,5.7
55141,65,3.5
56001,37,0.0
56003,67,6.0
56005,81,1.6
56007,100,5.0
56009,80,28.4
56011,78,0.0
56013,71,5.5
56015,43,0.0
56017,58,0.0
56019,28,0.0
56021,60,1.5
56023,65,12.5
56025,55,5.5
56027,63,41.7
56029,40,18.2
56031,80,0.0
56033,22,0.7
56035,46,0.0
56037,73,5.0
56039,47,0.0
56041,74,15.5
56043,65,12.4
56045,82,0.0
72001,28,0.0
72003,23,5.0
72005,29,9.6
72007,25,0.0
72009,29,0.0
72011,17,20.9
72013,31,18.0
72015,59,0.0
72017,40,12.9
72019,18,15.4
72021,29,1.8
72023,48,5.9
72025,34,8.6
72027,17,0.0
72029,18,0.0
72031,30,2.0
72033,27,21.8
72035,29,5.2
72037,45,0.0
72039,45,0.0
72041,39,6.5
72043,24,14.4
72045,27,22.4
72047,38,13.3
72049,66,0.0
72051,35,15.0
72053,37,9.5
72054,21,0.0
72055,23,0.0
72057,26,0.0
72059,49,0.0
72061,27,3.4
72063,15,0.0
72065,27,0.0
72067,42,4.1
72069,27,0.0
72071,48,0.0
72073,9,0.0
72075,31,17.0
72077,40,12.8
72079,41,43.8
72081,39,0.0
72083,38,32.4
72085,26,5.8
72087,20,8.5
72089,12,38.9
72091,37,11.0
72093,28,28.9
72095,33,12.7
72097,28,10.4
72099,10,25.3
72101,47,12.8
72103,45,10.3
72105,25,0.0
72107,41,15.2
72109,19,23.5
72111,25,0.0
72113,39,5.3
72115,18,0.0
72117,23,2.9
72119,36,12.1
72121,56,47.1
72123,30,10.9
72125,45,0.0
72127,30,7.6
72129,17,0.0
72131,19,0.0
72133,18,78.3
72135,31,24.3
72137,43,10.5
72139,20,7.2
72141,37,18.3
72143,41,13.5
72145,31,0.0
72147,0,-
72149,43,10.4
72151,55,12.7
72153,39,8.7
