cfips,total_population,old_age_dependency_ratio,child_dependency_ratio,median_age,sex_ratio
37021,252268,29.5,30.7,41.9,92.2
37023,88898,30.5,32.1,43.6,97.6
37025,196716,20.6,42.7,37.9,94.8
37027,81805,30.3,34.1,44.1,97.4
37029,10336,26.6,39.1,40.8,97.5
37031,68699,38.6,30.9,47.4,96.6
37033,22833,31.6,30.8,45.4,101.3
37035,156182,27.3,37.6,41.2,95.9
37037,68364,40.1,36.5,46.3,93.3
37039,27463,49.8,32.0,50.8,96.4
37041,14370,40.2,37.3,44.7,91.8
37043,10753,54.1,33.8,50.7,90.8
37045,97038,29.0,36.8,41.7,92.9
37047,56589,31.1,36.9,41.9,97.1
37049,103374,28.9,37.1,36.2,103.1
37051,332766,17.2,39.0,31.0,99.3
37053,25247,24.8,35.6,42.9,98.4
37055,35412,31.4,31.6,46.0,97.1
37057,164118,28.2,37.4,42.1,95.4
37059,41766,32.7,36.9,44.6,95.4
37061,59350,28.3,42.0,40.0,95.7
37063,300865,17.5,32.5,35.0,91.7
37065,54032,29.8,39.0,40.3,86.7
37067,368362,24.0,38.2,38.2,90.5
37069,63866,25.2,36.8,40.9,99.3
37071,214049,24.8,37.3,40.1,93.1
37073,11601,30.7,34.7,45.0,95.3
37075,8607,40.6,37.6,45.0,95.8
37077,58503,24.8,33.2,42.5,103.0
37079,21059,23.0,33.5,40.4,117.6
37081,517197,22.4,35.8,37.2,90.2
37083,52300,32.0,36.5,42.7,92.6
37085,128753,18.7,43.9,33.9,98.1
37087,59854,41.0,31.7,47.5,94.0
37089,112156,44.3,35.0,46.9,93.6
37091,24262,29.1,30.9,42.4,98.3
37093,52571,13.7,44.8,31.9,97.8
37095,5507,28.4,33.4,42.7,112.7
37097,169798,24.2,38.6,40.4,96.9
37099,41725,28.6,26.8,37.2,95.6
37101,186308,20.2,42.7,37.9,96.3
37103,9776,33.9,32.4,45.5,95.3
37105,59805,25.8,42.2,37.9,94.5
37107,57934,31.5,38.4,41.9,91.6
37109,80504,26.4,35.2,42.7,98.1
37111,45069,31.3,34.4,43.3,101.5
37113,34160,51.2,34.9,49.3,93.1
37115,21347,33.7,29.8,44.2,98.0
37117,23227,36.2,35.9,46.0,88.6
37119,1034290,15.9,37.3,34.9,92.5
37121,15155,40.9,31.8,47.1,96.3
37123,27445,32.3,39.5,42.8,98.0
37125,94191,43.3,38.8,44.7,92.8
37127,94125,27.9,37.4,41.4,92.3
37129,219866,25.1,29.8,38.7,91.8
37131,20426,41.0,31.8,48.6,94.9
37133,192685,12.7,36.5,26.0,125.5
37135,141812,18.1,29.8,34.2,91.1
37137,12803,46.9,28.0,51.0,105.1
37139,39546,25.0,35.5,38.1,94.4
37141,57630,28.7,37.1,42.6,98.3
37143,13506,47.2,35.8,48.9,92.4
37145,39240,29.7,35.9,43.0,93.6
37147,176484,18.1,33.0,32.0,89.4
37149,20434,51.8,31.2,52.1,91.8
37151,142827,27.5,38.8,41.5,97.0
37153,45447,27.9,38.8,40.2,95.4
37155,134187,22.6,42.2,35.9,93.1
37157,91566,31.3,34.4,44.4,93.0
37159,138940,26.9,37.2,40.1,98.1
37161,66523,34.1,35.8,44.5,94.2
37163,63664,27.8,42.2,40.2,96.4
37165,35445,26.9,38.5,39.3,98.0
37167,60875,29.9,36.2,42.4,99.2
37169,46124,31.8,32.7,45.3,95.7
37171,72315,32.5,37.1,43.4,94.7
37173,14208,32.5,38.5,41.1,93.5
37175,33291,51.8,29.5,50.6,92.7
37177,4090,34.5,22.3,47.1,137.4
37179,222095,19.4,46.6,38.0,97.1
37181,44420,28.5,40.6,40.6,89.0
37183,1023811,16.2,38.1,35.8,94.6
37185,20190,39.1,31.8,47.2,100.4
37187,12331,38.5,36.5,43.5,90.1
37189,53421,20.6,18.1,30.6,99.6
37191,124496,24.6,39.1,37.3,96.3
37193,68525,33.9,35.8,44.1,97.0
37195,81379,27.7,39.4,40.4,89.9
37197,37825,31.4,36.5,43.5,96.5
37199,17605,42.4,33.4,46.8,97.5
38001,2368,40.3,35.3,45.3,97.3
38003,10971,34.8,33.4,44.5,96.8
38005,6875,24.2,64.6,30.7,104.9
38007,983,30.5,36.1,44.4,135.7
38009,6651,38.3,35.9,45.2,109.6
38011,3226,35.0,42.2,42.2,91.8
38013,2253,26.5,46.7,35.7,113.6
38015,92372,23.7,36.8,36.6,100.1
38017,170620,16.3,33.1,32.2,102.3
38019,3817,49.8,39.0,50.1,103.8
38021,5041,36.8,38.1,43.6,99.4
38023,2378,48.7,33.9,50.9,104.8
38025,4349,25.8,36.5,41.2,112.9
38027,2321,39.0,42.3,45.8,97.5
38029,3389,55.3,37.6,52.1,99.8
38031,3318,38.8,36.8,46.4,98.3
38033,1892,36.5,45.9,42.4,96.7
38035,70130,16.9,30.1,29.5,108.2
38037,2387,52.8,38.0,52.2,99.1
38039,2276,58.8,38.8,50.9,102.7
38041,2601,47.2,39.7,47.3,91.4
38043,2457,33.6,35.4,44.3,115.3
38045,4106,46.0,41.2,47.8,107.7
38047,1932,55.7,35.8,52.9,105.8
38049,5951,34.3,41.3,42.8,108.1
38051,2680,63.5,34.4,53.5,95.6
38053,11679,14.8,47.0,30.8,114.8
38055,9607,38.5,36.4,46.7,107.4
38057,8637,28.5,36.4,44.7,106.3
38059,30059,24.1,35.4,38.2,105.0
38061,9986,17.6,41.0,34.2,123.6
38063,2971,49.3,32.7,52.5,106.2
38065,1822,46.4,40.7,50.1,108.9
38067,7050,37.2,35.9,48.2,108.4
38069,4272,40.1,36.3,46.1,101.8
38071,11574,32.2,39.4,42.4,103.9
38073,5411,36.6,40.6,44.4,105.0
38075,2543,30.6,42.6,39.3,95.3
38077,16333,26.2,34.3,37.8,106.8
38079,14657,19.1,60.6,30.6,97.9
38081,3883,36.0,33.5,46.3,107.1
38083,1403,46.9,27.8,52.0,95.7
38085,4420,13.1,67.8,26.9,100.2
38087,674,44.4,39.2,52.0,108.0
38089,30316,20.6,40.0,34.3,107.7
38091,1915,35.8,34.1,49.8,110.0
38093,21058,28.8,32.5,39.7,104.9
38095,2258,47.5,46.8,49.4,102.5
38097,8050,32.0,37.7,41.4,103.3
38099,10920,36.2,39.8,44.6,105.5
38101,69628,18.1,35.8,31.0,109.3
38103,4089,51.6,36.5,51.8,99.2
38105,32916,14.7,41.4,31.3,120.9
39001,27926,28.1,41.2,42.2,100.0
39003,104157,27.0,38.6,38.6,102.1
39005,53299,29.7,38.6,40.4,95.3
39007,98622,29.5,37.5,42.5,100.8
39009,65563,16.0,20.5,28.6,99.1
39011,45778,29.0,41.6,41.1,99.8
39013,68889,31.2,31.1,44.2,104.3
39015,43799,28.7,39.0,41.6,98.1
39017,375702,21.8,38.5,36.4,96.1
39019,27825,32.8,35.4,45.0,98.7
39021,39005,28.8,38.4,42.1,99.5
39023,135520,31.0,38.7,41.2,93.8
39025,202166,23.8,38.9,39.9,97.8
39027,41869,26.1,39.3,39.8,97.8
39029,104584,31.0,34.4,43.8,101.1
39031,36602,30.9,40.5,41.4,98.8
39033,42231,34.1,38.0,43.0,95.5
39035,1257401,27.5,34.5,40.4,91.0
39037,51919,32.5,42.3,41.8,97.0
39039,38311,28.7,39.3,40.0,98.1
39041,193024,20.2,45.3,38.4,98.0
39043,75369,34.3,35.2,44.6,96.3
39045,151526,24.3,40.1,39.2,99.2
39047,28659,28.2,40.4,41.1,95.9
39049,1253507,17.2,36.1,34.0,95.1
39051,42296,27.4,41.1,40.2,97.8
39053,30203,29.6,39.0,40.6,96.3
39055,93895,32.2,41.2,44.4,96.9
39057,164825,25.1,32.8,38.1,96.7
39059,39414,30.7,38.2,42.4,98.4
39061,808703,23.2,37.2,36.9,92.9
39063,75508,25.8,36.5,38.9,97.2
39065,31576,24.3,37.8,35.6,97.9
39067,15397,34.1,35.8,46.0,97.6
39069,27463,29.0,40.3,41.2,97.5
39071,43031,29.7,41.2,40.3,97.7
39073,28547,30.3,38.2,42.7,97.9
39075,43808,23.3,60.1,30.8,99.7
39077,58497,26.4,41.3,39.2,97.2
39079,32624,26.7,39.9,40.2,95.7
39081,67349,33.3,32.3,44.7,93.7
39083,60945,27.8,38.4,38.9,95.9
39085,229701,30.3,34.2,43.5,95.5
39087,61057,29.9,37.4,41.5,96.5
39089,170678,25.2,38.6,39.9,95.9
39091,45323,27.9,40.1,41.0,97.9
39093,305405,27.8,37.4,41.5,97.1
39095,433404,24.2,37.5,37.9,94.1
39097,43732,22.4,32.4,40.4,120.4
39099,231857,32.7,34.0,43.5,95.0
39101,65483,26.6,33.6,40.8,113.8
39103,176362,26.6,38.4,41.9,97.9
39105,23234,30.0,36.4,42.8,98.3
39107,40723,28.8,44.6,39.8,101.2
39109,104081,29.6,39.0,41.5,97.9
39111,14239,37.9,36.9,45.8,100.6
39113,531987,27.9,36.9,39.3,92.9
39115,14773,33.5,37.0,44.2,100.2
39117,34935,26.5,41.2,41.8,100.0
39119,85933,27.9,38.3,40.2,94.4
39121,14498,44.4,32.5,48.7,146.9
39123,40769,39.3,33.4,48.3,98.9
39125,18951,29.5,40.7,41.5,100.4
39127,35983,25.8,39.7,39.9,100.2
39129,57075,23.5,34.8,39.4,111.2
39131,28291,28.2,39.3,41.0,99.4
39133,162080,22.7,29.3,37.8,95.7
39135,41328,29.7,38.8,42.3,98.0
39137,34037,27.3,43.4,39.6,99.5
39139,121533,31.0,36.5,41.4,103.1
39141,77125,24.5,34.6,40.5,111.3
39143,59559,29.3,38.8,41.7,98.0
39145,76871,28.0,36.0,39.8,97.6
39147,55549,27.2,36.6,39.5,99.7
39149,48902,25.2,43.3,39.3,101.9
39151,374273,30.2,36.4,41.8,94.4
39153,541318,26.8,34.7,40.8,94.2
39155,203341,33.5,35.2,44.0,95.3
39157,92531,31.5,39.5,40.9,97.0
39159,54688,17.8,39.9,38.3,91.7
39161,28262,30.5,40.1,41.4,96.3
39163,13142,25.8,36.9,41.9,101.1
39165,223868,21.6,42.0,39.1,101.4
39167,60871,32.3,32.8,43.8,97.7
39169,115915,28.0,41.7,38.7,98.1
39171,37061,29.8,38.6,41.4,98.2
39173,129504,21.6,31.5,34.6,97.0
39175,22190,30.7,40.1,41.3,98.2
40001,22136,25.6,45.1,37.2,98.5
40003,5877,30.3,32.4,43.8,147.5
40005,13899,31.3,38.2,40.8,111.9
40007,5445,32.7,46.0,40.5,98.4
40009,22971,20.8,41.1,35.1,114.5
40011,9680,30.6,37.4,42.1,110.0
40013,45068,29.2,39.5,37.8,94.4
40015,29437,27.3,43.0,37.1,109.5
40017,132922,20.0,43.0,35.8,98.8
40019,48407,26.9,43.3,38.1,94.0
40021,48404,25.1,37.2,35.0,97.2
40023,14979,35.3,43.4,42.5,93.8
40025,2221,46.0,46.9,44.6,101.4
40027,274024,18.5,33.9,33.6,99.9
40029,5666,36.0,44.8,41.8,99.0
40031,123066,18.0,37.5,32.6,107.5
40033,6000,32.4,39.9,41.1,98.2
40035,14563,33.0,37.9,42.5,103.8
40037,70899,28.5,41.1,40.3,98.3
40039,29169,21.2,40.2,30.7,101.0
40041,41878,42.8,37.7,46.5,97.6
40043,4904,35.4,49.5,40.6,101.0
40045,4102,37.8,42.7,44.1,93.6
40047,62421,25.9,44.3,35.7,98.2
40049,27751,30.1,43.6,39.2,98.4
40051,54351,25.1,40.5,38.6,99.8
40053,4458,37.9,44.5,44.0,103.3
40055,6018,28.2,31.1,39.6,135.5
40057,2758,31.5,40.4,42.4,95.0
40059,3843,31.3,48.5,38.9,102.8
40061,12746,34.9,43.4,40.3,98.4
40063,13519,31.1,36.3,39.8,115.7
40065,25574,23.6,42.8,34.2,99.2
40067,6270,34.8,41.8,42.4,101.5
40069,11039,31.0,42.6,39.4,98.7
40071,45173,32.5,44.4,38.6,98.1
40073,15510,26.4,47.0,36.6,97.8
40075,9127,33.6,41.7,43.1,97.0
40077,10621,36.0,38.6,40.8,102.9
40079,49860,29.2,40.7,39.6,100.8
40081,34759,29.8,42.3,41.0,98.8
40083,45326,23.2,38.7,37.8,99.4
40085,9843,33.1,44.8,40.0,97.1
40087,37919,24.7,43.5,38.3,98.3
40089,33026,30.0,44.1,39.0,97.1
40091,19874,43.8,36.9,47.0,97.5
40093,7730,35.5,46.2,41.7,98.5
40095,16226,39.4,42.6,43.2,98.4
40097,40929,30.0,41.1,40.3,99.6
40099,13797,32.5,40.6,42.2,100.6
40101,69471,26.8,41.2,37.7,95.7
40103,11421,31.2,41.4,41.5,96.2
40105,10448,32.1,39.8,42.3,97.2
40107,12160,28.6,39.5,40.0,115.5
40109,774203,20.7,41.7,34.4,95.8
40111,39121,29.6,41.3,39.2,97.4
40113,47350,30.4,38.8,42.0,100.6
40115,31725,31.0,43.5,38.2,96.4
40117,16448,31.8,41.7,41.7,99.8
40119,80634,16.8,28.1,27.2,105.1
40121,44673,32.5,37.7,41.0,103.0
40123,38289,26.5,39.4,35.5,95.3
40125,71614,25.9,40.4,37.6,91.0
40127,11132,39.7,40.0,44.6,95.6
40129,3734,34.1,47.1,41.0,94.7
40131,90098,25.4,40.5,38.7,99.4
40133,25246,30.0,44.4,39.2,95.9
40135,41364,29.7,39.5,40.7,97.8
40137,44293,31.4,40.7,40.5,94.1
40139,21409,17.7,44.9,32.5,114.8
40141,7591,33.8,42.7,40.9,104.6
40143,637123,21.8,41.6,35.4,95.3
40145,76830,25.3,42.0,38.5,97.7
40147,51867,32.6,41.1,40.1,94.5
40149,11550,30.0,44.8,38.6,98.4
40151,9132,25.1,30.6,33.8,118.3
40153,21140,23.3,42.2,36.0,111.7
41001,15980,44.8,35.4,47.9,104.2
41003,88249,21.3,24.4,32.8,102.2
41005,399962,26.9,36.0,41.4,96.9
41007,38021,33.3,32.5,44.1,98.9
41009,50207,29.0,36.4,43.3,100.6
41011,62921,42.8,32.6,48.3,96.0
41013,21717,42.9,34.6,48.0,95.8
41015,22377,61.5,29.0,55.6,94.9
41017,175321,30.7,35.1,42.1,97.7
41019,107576,42.7,34.6,47.0,97.6
41021,1910,47.8,42.4,47.0,101.5
41023,7209,50.8,33.9,53.0,102.4
41025,7195,39.3,37.5,46.2,102.0
41027,22938,24.0,40.7,39.0,100.8
41029,212070,35.0,35.7,43.0,95.2
41031,22707,31.6,41.4,40.6,104.5
41033,84514,45.0,35.4,47.6,95.7
41035,66018,33.5,36.9,42.6,99.9
41037,7807,41.1,32.6,48.8,114.4
41039,363471,28.0,30.0,39.4,97.2
41041,47307,45.7,30.4,50.9,92.9
41043,121074,29.7,39.0,39.7,97.5
41045,30421,27.3,43.4,36.1,118.7
41047,330453,24.3,42.0,36.2,99.3
41049,11153,26.8,48.3,39.2,105.4
41051,788459,18.0,28.7,36.8,98.1
41053,79666,28.2,38.9,37.3,94.5
41055,1635,43.2,25.0,51.7,112.1
41057,25840,41.3,33.3,48.0,102.2
41059,76736,24.4,43.1,36.1,108.9
41061,25810,31.9,37.7,39.8,97.4
41063,6864,50.0,32.7,52.7,92.4
41065,25687,33.6,39.1,40.9,99.4
41067,572071,19.0,37.5,36.4,97.5
41069,1415,66.1,31.2,57.9,94.1
41071,102366,26.0,37.9,38.2,100.0
42001,101589,30.6,33.9,43.3,97.1
42003,1229605,28.0,30.0,40.9,93.2
42005,66737,34.0,32.5,46.0,98.9
42007,168161,33.1,32.6,44.9,94.3
42009,48891,36.9,34.8,45.9,99.7
42011,415500,26.7,37.3,39.9,96.7
42013,124736,32.3,34.5,43.1,96.0
42015,61546,34.2,38.0,44.4,97.3
42017,626486,27.8,34.2,43.6,96.3
42019,185984,27.8,33.4,43.1,97.6
42021,135871,35.0,32.4,45.0,96.6
42023,4754,43.5,31.2,50.8,103.6
42025,63987,32.6,32.6,45.7,98.3
42027,160646,17.9,21.3,31.3,110.5
42029,514652,24.3,37.8,40.3,97.1
42031,38747,29.2,30.0,41.3,95.5
42033,80539,30.8,29.9,44.2,108.7
42035,39321,28.4,32.8,38.5,96.3
42037,66615,27.9,27.7,40.5,92.9
42039,86847,31.7,35.6,42.8,95.8
42041,245801,27.9,32.8,40.5,97.7
42043,273329,25.5,36.4,39.6,93.9
42045,563384,24.7,35.7,39.0,92.5
42047,30781,34.8,33.2,46.7,100.6
42049,277794,26.3,35.2,39.0,97.5
42051,133160,32.1,32.0,44.6,97.2
42053,7388,30.6,13.0,39.2,421.8
42055,153003,31.4,38.7,41.3,97.5
42057,14631,34.2,35.7,44.6,101.7
42059,37338,27.5,30.4,42.0,108.1
42061,45686,30.8,30.5,42.9,111.9
42063,86551,27.5,28.5,39.7,100.8
42065,44258,33.3,35.9,43.9,98.5
42067,24448,32.8,38.9,42.8,99.8
42069,211960,31.1,33.2,42.2,93.9
42071,536494,28.3,40.5,38.5,95.9
42073,88231,35.0,34.2,44.9,93.6
42075,137616,31.6,39.3,41.2,96.0
42077,360774,26.0,37.3,39.4,95.3
42079,318222,31.3,32.0,43.0,97.3
42081,115398,29.2,33.6,41.0,96.4
42083,42070,29.4,32.3,42.5,107.6
42085,113623,33.9,33.7,44.4,97.2
42087,46452,35.9,39.8,43.6,96.0
42089,167306,24.7,32.4,42.6,97.5
42091,818677,27.1,35.6,41.2,94.6
42093,18302,33.6,33.4,43.0,93.8
42095,300941,28.8,33.0,42.0,96.5
42097,93038,33.3,33.0,44.3,101.4
42099,45878,27.5,35.5,43.0,101.7
42101,1569657,19.9,33.8,34.1,89.7
42103,55687,34.1,32.3,47.0,100.8
42105,17070,39.2,37.2,46.7,101.6
42107,144287,31.8,32.2,44.2,104.4
42109,40570,28.3,35.3,39.7,98.0
42111,75619,34.4,30.2,45.9,108.1
42113,6192,44.0,19.6,53.1,109.3
42115,41716,35.9,32.3,47.8,101.3
42117,41550,33.9,33.6,44.0,98.3
42119,45056,25.6,26.9,39.4,122.2
42121,52880,34.3,34.0,46.0,97.4
42123,40345,36.1,33.3,46.7,99.8
42125,207661,31.5,32.4,44.4,96.1
42127,51656,37.1,28.5,47.7,113.0
42129,356835,35.1,31.2,46.6,95.4
42131,27760,31.4,33.3,44.0,101.1
42133,442216,26.5,36.4,41.0,97.7
44001,49028,31.0,31.4,44.1,93.0
44003,164012,27.9,30.5,43.7,93.7
44005,83204,32.5,28.9,44.6,96.9
44007,633704,22.4,32.3,37.3,94.3
44009,126190,29.0,27.6,44.1,94.0
45001,24788,34.1,36.0,43.7,94.5
45003,165707,29.6,36.8,41.0,93.9
45005,9402,29.1,30.6,40.6,111.3
45007,194174,28.9,39.0,40.5,92.8
45009,14842,32.4,33.6,41.8,94.7
45011,21788,28.4,42.1,40.6,90.8
45013,179316,44.9,35.4,44.0,97.5
45015,204632,20.1,38.5,35.8,98.9
45017,14808,35.5,34.2,45.9,91.4
45019,387847,23.0,30.8,37.2,93.9
45021,56549,25.7,38.7,38.9,94.8
45023,32424,29.3,38.8,41.8,95.6
45025,46127,27.4,37.4,41.9,96.8
45027,34156,35.8,34.4,43.6,97.0
45029,37581,32.1,39.2,42.2,94.6
45031,67572,28.5,38.0,41.2,89.5
45033,31073,26.4,43.8,37.4,88.3
45035,151716,20.0,40.4,36.2,95.0
45037,26620,27.0,29.5,42.6,116.6
45039,22868,30.7,32.7,45.4,89.2
45041,138537,25.4,39.9,38.8,87.4
45043,61065,45.5,35.5,48.5,90.2
45045,490332,23.6,37.9,38.0,94.3
45047,69981,29.2,38.5,39.3,86.7
45049,20066,27.8,36.8,39.9,106.5
45051,310186,35.7,31.8,44.4,93.9
45053,27465,25.3,33.9,38.1,104.9
45055,63734,28.8,39.4,41.8,94.0
45057,86544,33.6,37.5,42.0,95.7
45059,66508,28.3,36.8,40.8,94.7
45061,17897,27.1,34.4,41.7,106.9
45063,281870,23.6,38.1,38.9,95.2
45065,9694,54.9,22.5,52.8,127.9
45067,31765,29.8,40.0,40.0,85.9
45069,27505,26.1,32.0,39.9,112.6
45071,37914,30.8,37.2,41.5,95.2
45073,75926,38.0,35.2,45.0,97.2
45075,89116,29.9,37.6,39.5,88.3
45077,121449,23.9,30.0,36.2,98.8
45079,404869,17.3,32.7,33.0,94.2
45081,20228,30.6,37.3,40.6,98.7
45083,297732,25.2,38.4,38.3,94.1
45085,107379,24.9,40.5,36.0,92.8
45087,27772,32.0,35.8,43.7,92.5
45089,32256,30.7,35.9,41.7,93.2
45091,251664,21.6,39.8,38.3,93.3
46003,2739,37.3,48.4,39.9,111.7
46005,18163,28.9,46.8,37.9,103.1
46007,3440,22.3,67.1,28.8,83.7
46009,6972,33.8,29.5,43.5,139.2
46011,33697,15.7,29.3,26.7,103.7
46013,38637,27.0,39.6,37.3,95.8
46015,5280,29.7,44.7,40.5,98.9
46017,2048,14.6,71.8,25.3,92.5
46019,10194,32.4,42.2,40.1,99.3
46021,1443,41.3,38.7,51.7,99.6
46023,9319,34.5,56.3,36.0,99.0
46025,3642,37.4,44.6,41.3,106.3
46027,13907,15.5,24.0,25.0,100.0
46029,27963,26.9,40.7,38.3,102.6
46031,4177,19.3,65.0,28.8,103.6
46033,8519,47.6,29.4,53.8,100.7
46035,19753,29.2,38.0,38.2,100.4
46037,5524,46.5,39.9,48.4,105.4
46039,4282,37.9,41.5,44.7,110.3
46041,5709,17.6,65.2,28.0,97.8
46043,2940,46.0,45.6,47.5,97.1
46045,3971,36.8,42.7,44.4,102.3
46047,6783,45.4,31.9,50.9,101.9
46049,2327,44.0,38.2,48.1,105.7
46051,7133,34.9,39.5,43.7,104.9
46053,4209,46.0,45.0,45.8,105.0
46055,2084,44.6,49.3,45.3,101.0
46057,5911,31.3,61.1,35.2,104.7
46059,3303,46.5,39.5,47.4,102.6
46061,3404,27.2,59.7,36.2,101.4
46063,1281,32.6,41.4,39.8,114.6
46065,17572,25.7,39.4,38.3,95.8
46067,7277,43.8,44.8,44.3,98.8
46069,1373,43.5,38.1,50.0,99.9
46071,3275,25.7,55.6,31.6,102.7
46073,2034,50.6,44.8,48.6,88.5
46075,740,37.2,25.8,53.0,102.7
46077,5000,39.2,37.6,46.8,102.2
46079,12350,32.8,37.2,42.0,107.1
46081,25018,30.2,29.0,41.4,98.9
46083,53147,18.5,48.0,34.4,97.6
46085,3882,26.8,50.1,36.0,108.9
46087,5515,34.1,50.0,40.7,101.9
46089,2366,60.9,38.9,50.5,99.5
46091,4759,36.0,43.7,41.3,108.5
46093,27066,22.3,38.5,36.1,109.3
46095,2062,28.0,56.6,32.8,97.3
46097,2255,37.6,48.2,42.0,107.3
46099,183660,19.4,40.3,34.7,101.2
46101,6496,30.4,43.7,40.3,104.0
46102,14291,11.2,66.3,25.2,94.3
46103,108126,26.4,39.1,37.8,100.9
46105,2964,37.8,37.1,47.0,100.4
46107,2318,55.9,39.9,52.6,95.1
46109,10250,35.2,53.1,38.2,102.6
46111,2366,32.9,34.7,45.3,105.0
46115,6478,36.4,42.4,44.1,98.9
46117,2994,32.1,39.5,43.4,107.6
46119,1390,35.1,42.2,44.9,119.2
46121,10016,13.0,75.7,24.4,96.0
46123,5480,38.1,40.3,46.5,103.0
46125,8242,35.6,41.8,43.7,100.9
46127,14929,28.2,41.8,41.1,101.6
46129,5502,43.4,42.8,44.4,94.8
46135,22660,28.9,34.8,42.1,108.4
46137,2837,15.2,58.5,30.5,100.4
47001,75538,32.1,35.4,43.3,95.0
47003,46854,24.4,43.2,37.2,97.5
47005,16154,40.5,34.8,46.5,93.2
47007,14413,27.1,25.1,44.5,139.1
47009,127135,31.3,34.7,43.2,94.1
47011,103666,26.2,36.4,39.2,94.9
47013,39824,33.2,34.2,43.5,95.1
47015,13839,29.3,35.1,41.7,94.9
47017,28137,33.1,36.1,43.0,95.7
47019,56500,33.4,31.7,44.4,96.4
47021,39713,21.9,36.8,40.5,97.9
47023,17097,27.2,37.9,36.2,92.1
47025,31566,30.2,30.8,42.7,93.9
47027,7684,41.8,34.9,47.6,96.7
47029,35262,33.7,34.7,44.7,95.5
47031,54074,28.8,40.9,40.2,95.4
47033,14554,31.1,42.3,40.0,90.5
47035,58178,56.2,34.2,50.5,96.1
47037,678322,17.0,31.9,34.3,93.1
47039,11681,40.3,37.6,45.7,96.7
47041,19380,29.0,36.6,40.9,100.3
47043,51341,24.9,38.7,39.5,95.7
47045,37751,27.8,40.5,40.5,93.1
47047,39336,32.1,34.0,44.8,96.6
47049,17940,35.3,37.4,44.8,97.3
47051,41397,31.0,34.3,41.5,95.5
47053,49222,30.2,42.2,40.3,91.0
47055,29024,31.7,35.0,43.1,94.7
47057,22942,32.1,35.1,44.2,98.5
47059,68520,33.8,33.1,44.3,95.6
47061,13359,35.3,39.1,43.0,96.9
47063,63465,29.8,39.3,40.3,96.1
47065,354589,26.3,33.7,39.5,93.1
47067,6605,31.2,33.7,44.6,98.2
47069,25784,27.2,30.8,40.5,120.2
47071,25813,37.4,36.1,45.3,96.4
47073,56402,32.2,34.6,44.2,95.3
47075,17944,27.7,38.8,40.0,88.1
47077,27889,28.8,38.7,41.2,93.1
47079,32263,38.7,36.8,45.3,93.9
47081,24502,26.0,35.0,40.9,109.9
47083,8188,35.3,39.0,43.6,100.6
47085,18281,32.3,36.2,42.1,96.7
47087,11573,35.7,31.1,46.9,101.4
47089,52887,31.6,34.1,43.2,95.9
47091,17846,34.9,28.0,45.7,117.1
47093,452286,23.1,33.4,37.3,94.6
47095,7588,22.5,22.1,40.2,168.4
47097,26497,24.0,37.6,38.0,104.2
47099,42591,30.5,43.6,39.6,97.2
47101,11944,36.1,37.1,44.7,96.4
47103,33543,31.8,38.0,43.3,96.7
47105,51024,45.5,36.5,47.1,95.6
47107,52569,31.7,36.1,42.6,95.1
47109,25945,34.3,38.5,42.7,95.5
47111,23239,25.9,40.8,38.6,96.0
47113,97887,25.0,37.0,37.9,90.3
47115,28355,31.4,35.7,43.2,95.2
47117,31753,25.1,39.0,39.3,97.8
47119,87606,24.4,38.5,38.9,92.9
47121,11830,33.3,35.2,44.4,95.1
47123,45698,33.5,37.4,43.0,97.6
47125,192120,13.5,42.1,30.5,100.3
47127,6302,35.7,34.0,45.1,97.3
47129,21639,24.9,30.1,41.2,126.6
47131,30659,32.7,37.4,42.6,91.9
47133,21995,33.5,39.5,42.6,98.5
47135,7882,34.9,37.8,43.5,101.0
47137,5071,47.1,32.8,49.8,102.4
47139,16722,33.0,34.1,44.9,99.0
47141,75565,26.0,33.7,36.0,97.5
47143,32478,30.1,38.7,40.7,97.4
47145,52926,36.9,32.6,46.5,96.3
47147,68575,22.3,40.4,38.7,97.4
47149,298456,14.8,38.3,33.1,97.3
47151,21949,26.4,40.3,38.7,97.4
47153,14654,31.9,37.6,43.0,97.4
47155,95523,29.7,34.7,42.4,96.3
47157,937847,19.5,40.6,35.3,91.0
47159,19279,26.3,39.3,41.2,99.5
47161,13248,32.5,36.0,43.6,98.7
47163,156519,34.7,33.2,44.7,94.2
47165,175730,24.3,39.7,39.6,95.8
47167,61434,21.8,41.4,37.3,97.7
47169,8773,24.5,33.6,37.5,113.0
47171,17830,37.7,32.3,45.9,99.2
47173,19176,27.9,36.5,42.0,98.5
47175,5675,35.9,31.4,47.2,102.3
47177,40210,28.4,40.2,40.1,97.5
47179,126437,27.0,30.9,39.8,94.5
47181,16713,28.6,28.9,41.9,124.6
47183,33776,27.2,31.1,38.1,95.1
47185,26394,33.7,38.0,43.4,96.0
47187,212161,20.0,46.4,39.0,95.8
47189,128874,24.1,39.5,40.2,95.7
48001,57747,21.2,29.3,39.1,157.2
48003,17577,17.3,53.2,31.6,104.5
48005,87700,26.0,44.4,36.8,94.9
48007,24832,46.9,34.4,49.6,100.5
48009,8793,31.7,37.6,44.8,97.2
48011,1929,36.1,37.5,45.9,102.0
48013,48139,23.9,47.9,35.4,99.8
48015,29292,31.2,41.8,40.9,97.7
48017,7098,25.1,51.1,35.2,107.5
48019,21316,44.6,30.5,52.0,98.4
48021,80306,22.9,42.4,38.8,103.5
