"GEO_ID","NAME","B05001_001E","B05001_001M","B05001_001MA","B05001_001EA","B05001_002E","B05001_002M","B05001_002MA","B05001_002EA","B05001_003E","B05001_003M","B05001_003MA","B05001_003EA","B05001_004E","B05001_004EA","B05001_004M","B05001_004MA","B05001_005E","B05001_005EA","B05001_005M","B05001_005MA","B05001_006E","B05001_006M","B05001_006MA","B05001_006EA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!U.S. citizen, born in the United States","Margin of Error!!Total!!U.S. citizen, born in the United States","Annotation of Margin of Error!!Total!!U.S. citizen, born in the United States","Annotation of Estimate!!Total!!U.S. citizen, born in the United States","Estimate!!Total!!U.S. citizen, born in Puerto Rico or U.S. Island Areas","Margin of Error!!Total!!U.S. citizen, born in Puerto Rico or U.S. Island Areas","Annotation of Margin of Error!!Total!!U.S. citizen, born in Puerto Rico or U.S. Island Areas","Annotation of Estimate!!Total!!U.S. citizen, born in Puerto Rico or U.S. Island Areas","Estimate!!Total!!U.S. citizen, born abroad of American parent(s)","Annotation of Estimate!!Total!!U.S. citizen, born abroad of American parent(s)","Margin of Error!!Total!!U.S. citizen, born abroad of American parent(s)","Annotation of Margin of Error!!Total!!U.S. citizen, born abroad of American parent(s)","Estimate!!Total!!U.S. citizen by naturalization","Annotation of Estimate!!Total!!U.S. citizen by naturalization","Margin of Error!!Total!!U.S. citizen by naturalization","Annotation of Margin of Error!!Total!!U.S. citizen by naturalization","Estimate!!Total!!Not a U.S. citizen","Margin of Error!!Total!!Not a U.S. citizen","Annotation of Margin of Error!!Total!!Not a U.S. citizen","Annotation of Estimate!!Total!!Not a U.S. citizen",
"0500000US05133","Sevier County, Arkansas","17206","*****","*****","null","14301","201","null","null","7","10","null","null","23","null","32","null","644","null","175","null","2231","226","null","null",
"0500000US05135","Sharp County, Arkansas","17041","*****","*****","null","16836","70","null","null","20","32","null","null","18","null","13","null","53","null","40","null","114","56","null","null",
"0500000US05137","Stone County, Arkansas","12443","*****","*****","null","12345","56","null","null","0","18","null","null","64","null","52","null","24","null","23","null","10","17","null","null",
"0500000US05139","Union County, Arkansas","40022","*****","*****","null","39123","163","null","null","4","7","null","null","71","null","54","null","206","null","98","null","618","150","null","null",
"0500000US05141","Van Buren County, Arkansas","16751","*****","*****","null","16401","140","null","null","0","18","null","null","102","null","75","null","104","null","60","null","144","97","null","null",
"0500000US05143","Washington County, Arkansas","223683","*****","*****","null","195895","884","null","null","566","413","null","null","2115","null","397","null","5658","null","681","null","19449","1075","null","null",
"0500000US05145","White County, Arkansas","78706","*****","*****","null","76035","297","null","null","51","60","null","null","502","null","156","null","660","null","206","null","1458","297","null","null",
"0500000US05147","Woodruff County, Arkansas","6763","*****","*****","null","6720","43","null","null","0","16","null","null","0","null","16","null","2","null","4","null","41","43","null","null",
"0500000US05149","Yell County, Arkansas","21601","*****","*****","null","19299","233","null","null","103","125","null","null","27","null","31","null","512","null","185","null","1660","224","null","null",
"0500000US06001","Alameda County, California","1629615","*****","*****","null","1081065","4242","null","null","4673","549","null","null","20061","null","939","null","276213","null","3304","null","247603","4589","null","null",
"0500000US06003","Alpine County, California","1203","179","null","null","1153","174","null","null","3","4","null","null","24","null","26","null","14","null","13","null","9","12","null","null",
"0500000US06005","Amador County, California","37306","*****","*****","null","34849","372","null","null","28","33","null","null","178","null","101","null","1308","null","321","null","943","187","null","null",
"0500000US06007","Butte County, California","225207","*****","*****","null","206078","965","null","null","282","112","null","null","1672","null","323","null","8939","null","694","null","8236","789","null","null",
"0500000US06009","Calaveras County, California","45057","*****","*****","null","42064","447","null","null","51","49","null","null","374","null","150","null","1180","null","323","null","1388","518","null","null",
"0500000US06011","Colusa County, California","21479","*****","*****","null","15780","410","null","null","38","38","null","null","131","null","77","null","2271","null","299","null","3259","433","null","null",
"0500000US06013","Contra Costa County, California","1123678","*****","*****","null","827865","3686","null","null","2319","436","null","null","15898","null","1086","null","148222","null","2770","null","129374","2962","null","null",
"0500000US06015","Del Norte County, California","27442","*****","*****","null","25422","347","null","null","0","23","null","null","291","null","129","null","819","null","180","null","910","220","null","null",
"0500000US06017","El Dorado County, California","185015","*****","*****","null","165434","1038","null","null","134","89","null","null","2382","null","439","null","9323","null","800","null","7742","777","null","null",
"0500000US06019","Fresno County, California","971616","*****","*****","null","759083","3289","null","null","1258","346","null","null","6909","null","679","null","79302","null","2026","null","125064","2945","null","null",
"0500000US06021","Glenn County, California","27935","*****","*****","null","22188","462","null","null","22","26","null","null","146","null","155","null","1757","null","293","null","3822","464","null","null",
"0500000US06023","Humboldt County, California","135490","*****","*****","null","126999","719","null","null","243","237","null","null","1002","null","234","null","3086","null","384","null","4160","588","null","null",
"0500000US06025","Imperial County, California","179957","*****","*****","null","118200","2023","null","null","224","120","null","null","4536","null","744","null","27350","null","1200","null","29647","1606","null","null",
"0500000US06027","Inyo County, California","18195","*****","*****","null","16389","238","null","null","9","10","null","null","86","null","56","null","800","null","179","null","911","207","null","null",
"0500000US06029","Kern County, California","878744","*****","*****","null","694465","3156","null","null","1604","329","null","null","7388","null","732","null","59153","null","1841","null","116134","2937","null","null",
"0500000US06031","Kings County, California","150183","*****","*****","null","120435","1238","null","null","292","124","null","null","1697","null","318","null","9382","null","631","null","18377","1135","null","null",
"0500000US06033","Lake County, California","64095","*****","*****","null","57843","621","null","null","29","28","null","null","618","null","190","null","2602","null","452","null","3003","454","null","null",
"0500000US06035","Lassen County, California","31470","*****","*****","null","29266","214","null","null","91","49","null","null","268","null","101","null","512","null","143","null","1333","164","null","null",
"0500000US06037","Los Angeles County, California","10105722","*****","*****","null","6511491","11702","null","null","17298","984","null","null","98054","null","2574","null","1767074","null","9383","null","1711805","12813","null","null",
"0500000US06039","Madera County, California","154440","*****","*****","null","120021","1520","null","null","173","120","null","null","1017","null","285","null","9740","null","782","null","23489","1420","null","null",
"0500000US06041","Marin County, California","260814","*****","*****","null","209678","1823","null","null","216","93","null","null","3902","null","567","null","21905","null","1063","null","25113","1524","null","null",
"0500000US06043","Mariposa County, California","17658","*****","*****","null","16288","262","null","null","0","19","null","null","162","null","91","null","551","null","168","null","657","184","null","null",
"0500000US06045","Mendocino County, California","87497","*****","*****","null","75108","735","null","null","90","80","null","null","810","null","219","null","4227","null","515","null","7262","687","null","null",
"0500000US06047","Merced County, California","267390","*****","*****","null","197197","1904","null","null","269","154","null","null","1720","null","357","null","26789","null","1135","null","41415","1906","null","null",
"0500000US06049","Modoc County, California","9017","*****","*****","null","8342","169","null","null","3","5","null","null","31","null","27","null","128","null","88","null","513","159","null","null",
